"","","cofip_sub","cofip_nbr_nbr"
"22438",1999,5081,40127
"22439",1999,5081,48343
"22440",1999,5133,40127
"22441",1999,20033,40153
"22442",1999,20033,40093
"22443",1999,5131,40021
"22444",1999,5131,40061
"22445",1999,5131,40101
"22446",1999,5131,40077
"22447",1999,5131,40127
"22448",1999,29119,40021
"22449",1999,29119,40097
"22450",1999,20019,40103
"22451",1999,20019,40117
"22452",1999,20019,40143
"22453",1999,20019,40131
"22454",1999,5143,40021
"22455",1999,32031,41017
"22456",1999,32031,41013
"22457",1999,32031,41023
"22458",1999,6093,41017
"22459",1999,6093,41019
"22460",1999,6093,41039
"22461",1999,6015,41019
"22462",1999,6015,41011
"22463",1999,16087,41023
"22464",1999,16087,41061
"22465",1999,32013,41013
"22466",1999,32013,41017
"22467",1999,32013,41023
"22468",1999,16003,41061
"22469",1999,16003,41023
"22470",1999,16069,41061
"22471",1999,16069,53001
"22472",1999,16069,53021
"22473",1999,16069,53043
"22474",1999,16075,41023
"22475",1999,16027,41023
"22476",1999,34041,42077
"22477",1999,34041,42091
"22478",1999,34041,42025
"22479",1999,34041,42069
"22480",1999,34041,42079
"22481",1999,24021,42041
"22482",1999,24021,42061
"22483",1999,24021,42067
"22484",1999,24021,42099
"22485",1999,24021,51061
"22486",1999,24021,51153
"22487",1999,36025,42069
"22488",1999,24025,42011
"22489",1999,24025,42043
"22490",1999,24025,42075
"22491",1999,24025,42041
"22492",1999,24001,42013
"22493",1999,24001,42021
"22494",1999,24001,42061
"22495",1999,24001,42129
"22496",1999,34015,42091
"22497",1999,36007,42069
"22498",1999,36007,42131
"22499",1999,36107,42069
"22500",1999,36107,42131
"22501",1999,36107,42081
"22502",1999,36107,42113
"22503",1999,24013,42041
"22504",1999,24013,42043
"22505",1999,36105,42069
"22506",1999,39007,42121
"22507",1999,36013,42047
"22508",1999,36013,42053
"22509",1999,36013,42121
"22510",1999,36015,42081
"22511",1999,36015,42113
"22512",1999,36015,42131
"22513",1999,39099,42019
"22514",1999,39099,42121
"22515",1999,39029,42003
"22516",1999,39029,42019
"22517",1999,24015,42011
"22518",1999,24015,42091
"22519",1999,24015,42043
"22520",1999,24015,42075
"22521",1999,24023,42021
"22522",1999,24023,42129
"22523",1999,24023,54001
"22524",1999,24023,54091
"22525",1999,24023,54093
"22526",1999,24023,54083
"22527",1999,36003,42023
"22528",1999,36003,42047
"22529",1999,36003,42035
"22530",1999,36003,42081
"22531",1999,24043,42061
"22532",1999,24043,42041
"22533",1999,24043,42067
"22534",1999,24043,42099
"22535",1999,24043,51061
"22536",1999,24043,51153
"22537",1999,36009,42047
"22538",1999,36009,42053
"22539",1999,36009,42121
"22540",1999,36009,42023
"22541",1999,34021,42077
"22542",1999,34021,42091
"22543",1999,39155,42019
"22544",1999,39155,42121
"22545",1999,34019,42077
"22546",1999,34019,42091
"22547",1999,24005,42041
"22548",1999,24005,42043
"22549",1999,34005,42091
"22550",1999,34005,42077
"22551",1999,36101,42081
"22552",1999,36101,42023
"22553",1999,36101,42035
"22554",1999,34007,42091
"22555",1999,9011,36103
"22556",1999,37161,45087
"22557",1999,37161,45059
"22558",1999,37155,45041
"22559",1999,37155,45067
"22560",1999,37155,45031
"22561",1999,37155,45043
"22562",1999,37089,45059
"22563",1999,37175,45059
"22564",1999,13033,45063
"22565",1999,13033,45075
"22566",1999,13033,45081
"22567",1999,13033,45009
"22568",1999,13033,45029
"22569",1999,13051,45013
"22570",1999,37153,45031
"22571",1999,37153,45041
"22572",1999,37153,45055
"22573",1999,37045,45087
"22574",1999,37045,45023
"22575",1999,37149,45059
"22576",1999,37149,45087
"22577",1999,37179,45023
"22578",1999,37179,45039
"22579",1999,37179,45055
"22580",1999,37179,45031
"22581",1999,13181,45047
"22582",1999,13251,45009
"22583",1999,13251,45029
"22584",1999,13251,45013
"22585",1999,13073,45047
"22586",1999,13073,45081
"22587",1999,13147,45059
"22588",1999,37119,45023
"22589",1999,37119,45087
"22590",1999,37119,45039
"22591",1999,37119,45055
"22592",1999,13103,45013
"22593",1999,13103,45009
"22594",1999,13103,45029
"22595",1999,13245,45047
"22596",1999,13245,45081
"22597",1999,13245,45063
"22598",1999,13245,45075
"22599",1999,37007,45031
"22600",1999,37007,45041
"22601",1999,37007,45055
"22602",1999,13105,45047
"22603",1999,13105,45059
"22604",1999,37019,45043
"22605",1999,37019,45067
"22606",1999,37047,45043
"22607",1999,37047,45067
"22608",1999,37047,45041
"22609",1999,37165,45031
"22610",1999,37165,45041
"22611",1999,37071,45023
"22612",1999,37071,45087
"22613",1999,38051,46129
"22614",1999,38051,46045
"22615",1999,31031,46071
"22616",1999,31031,46095
"22617",1999,31031,46085
"22618",1999,27133,46079
"22619",1999,27133,46087
"22620",1999,27133,46125
"22621",1999,27117,46079
"22622",1999,27117,46057
"22623",1999,27117,46077
"22624",1999,27117,46087
"22625",1999,27117,46125
"22626",1999,27073,46029
"22627",1999,27073,46037
"22628",1999,27073,46057
"22629",1999,38081,46037
"22630",1999,38081,46045
"22631",1999,38081,46049
"22632",1999,38081,46115
"22633",1999,27081,46079
"22634",1999,27081,46029
"22635",1999,27081,46057
"22636",1999,27081,46077
"22637",1999,38001,46093
"22638",1999,38001,46137
"22639",1999,38001,46041
"22640",1999,38001,46129
"22641",1999,31027,46125
"22642",1999,31027,46067
"22643",1999,31051,46125
"22644",1999,31107,46067
"22645",1999,31107,46003
"22646",1999,31107,46015
"22647",1999,31107,46043
"22648",1999,31107,46085
"22649",1999,31107,46125
"22650",1999,31015,46003
"22651",1999,31015,46015
"22652",1999,31015,46043
"22653",1999,31015,46067
"22654",1999,31015,46085
"22655",1999,38085,46041
"22656",1999,38085,46129
"22657",1999,38085,46137
"22658",1999,38029,46041
"22659",1999,38029,46129
"22660",1999,38029,46137
"22661",1999,38021,46037
"22662",1999,38021,46045
"22663",1999,38021,46049
"22664",1999,38021,46115
"22665",1999,38021,46129
"22666",1999,30011,46093
"22667",1999,31103,46085
"22668",1999,31103,46095
"22669",1999,31103,46071
"22670",1999,38077,46037
"22671",1999,27011,46029
"22672",1999,27011,46037
"22673",1999,31045,46071
"22674",1999,19167,46125
"22675",1999,31165,56031
"22676",1999,31165,56009
"22677",1999,31161,46071
"22678",1999,27173,46029
"22679",1999,27173,46057
"22680",1999,28003,47023
"22681",1999,28003,47039
"22682",1999,28003,47077
"22683",1999,28003,47075
"22684",1999,28003,47113
"22685",1999,37011,47179
"22686",1999,37115,47179
"22687",1999,37115,47063
"22688",1999,37115,47089
"22689",1999,1089,47003
"22690",1999,1089,47117
"22691",1999,1089,47127
"22692",1999,1089,47031
"22693",1999,1089,47061
"22694",1999,37039,47105
"22695",1999,37039,47107
"22696",1999,21171,47087
"22697",1999,21171,47159
"22698",1999,21171,47169
"22699",1999,21171,47133
"22700",1999,1083,47003
"22701",1999,1083,47117
"22702",1999,1083,47127
"22703",1999,1083,47119
"22704",1999,37009,51173
"22705",1999,37009,51197
"22706",1999,37009,51640
"22707",1999,21219,47021
"22708",1999,21219,47043
"22709",1999,21219,47083
"22710",1999,21219,47037
"22711",1999,37173,47093
"22712",1999,37173,47105
"22713",1999,37173,47089
"22714",1999,28141,47023
"22715",1999,28141,47039
"22716",1999,28141,47077
"22717",1999,21147,47001
"22718",1999,21147,47173
"22719",1999,21147,47049
"22720",1999,21147,47129
"22721",1999,37199,47179
"22722",1999,21035,47005
"22723",1999,21035,47083
"22724",1999,21035,47017
"22725",1999,21083,47005
"22726",1999,21083,47017
"22727",1999,21083,47053
"22728",1999,37075,47105
"22729",1999,37075,47107
"22730",1999,37075,47093
"22731",1999,21047,47021
"22732",1999,21047,47043
"22733",1999,21047,47083
"22734",1999,21047,47005
"22735",1999,21141,47021
"22736",1999,21141,47037
"22737",1999,37087,47063
"22738",1999,37087,47089
"22739",1999,37087,47093
"22740",1999,21053,47049
"22741",1999,21053,47133
"22742",1999,21053,47087
"22743",1999,37121,47179
"22744",1999,21003,47087
"22745",1999,21003,47159
"22746",1999,21003,47169
"22747",1999,21003,47037
"22748",1999,21003,47189
"22749",1999,21235,47057
"22750",1999,21235,47173
"22751",1999,21235,47001
"22752",1999,13083,47007
"22753",1999,13083,47121
"22754",1999,13083,47143
"22755",1999,13083,47153
"22756",1999,13083,47061
"22757",1999,28093,47075
"22758",1999,29155,47033
"22759",1999,29155,47053
"22760",1999,13213,47107
"22761",1999,13213,47121
"22762",1999,21057,47087
"22763",1999,21057,47133
"22764",1999,21013,47057
"22765",1999,21013,47173
"22766",1999,13313,47007
"22767",1999,13313,47121
"22768",1999,13313,47143
"22769",1999,13313,47153
"22770",1999,13313,47107
"22771",1999,21213,47021
"22772",1999,21213,47037
"22773",1999,21213,47169
"22774",1999,21213,47189
"22775",1999,13295,47007
"22776",1999,13295,47121
"22777",1999,13295,47143
"22778",1999,13295,47153
"22779",1999,28139,47023
"22780",1999,28139,47075
"22781",1999,28139,47113
"22782",1999,28009,47023
"22783",1999,28009,47075
"22784",1999,28009,47113
"22785",1999,21231,47001
"22786",1999,21231,47049
"22787",1999,21231,47129
"22788",1999,21231,47133
"22789",1999,21221,47005
"22790",1999,21221,47083
"22791",1999,13047,47007
"22792",1999,13047,47121
"22793",1999,13047,47143
"22794",1999,13047,47153
"22795",1999,40025,48341
"22796",1999,40025,48233
"22797",1999,40023,48119
"22798",1999,40023,48159
"22799",1999,40023,48343
"22800",1999,40023,48449
"22801",1999,35015,48475
"22802",1999,35015,48243
"22803",1999,35015,48371
"22804",1999,35037,48069
"22805",1999,35037,48375
"22806",1999,35037,48381
"22807",1999,35037,48341
"22808",1999,40009,48129
"22809",1999,40009,48179
"22810",1999,40009,48393
"22811",1999,40009,48191
"22812",1999,40129,48129
"22813",1999,40129,48179
"22814",1999,40129,48393
"22815",1999,40139,48393
"22816",1999,40139,48233
"22817",1999,40139,48341
"22818",1999,22019,48241
"22819",1999,22019,48199
"22820",1999,40007,48393
"22821",1999,35025,48135
"22822",1999,35025,48317
"22823",1999,35025,48329
"22824",1999,35025,48219
"22825",1999,35025,48445
"22826",1999,35025,48475
"22827",1999,35025,48279
"22828",1999,35025,48115
"22829",1999,40045,48393
"22830",1999,40045,48179
"22831",1999,35035,48243
"22832",1999,35035,48377
"22833",1999,22017,48401
"22834",1999,22017,48343
"22835",1999,22017,48183
"22836",1999,22017,48459
"22837",1999,40033,48009
"22838",1999,40033,48023
"22839",1999,40033,48237
"22840",1999,22085,48241
"22841",1999,22085,48405
"22842",1999,22085,48347
"22843",1999,22085,48401
"22844",1999,22031,48401
"22845",1999,22031,48347
"22846",1999,22031,48405
"22847",1999,35009,48069
"22848",1999,35009,48375
"22849",1999,35009,48381
"22850",1999,35009,48219
"22851",1999,35009,48279
"22852",1999,40057,48101
"22853",1999,40057,48191
"22854",1999,40057,48155
"22855",1999,40057,48129
"22856",1999,40057,48179
"22857",1999,35041,48219
"22858",1999,35041,48279
"22859",1999,35041,48445
"22860",1999,40085,48237
"22861",1999,40085,48497
"22862",1999,40085,48121
"22863",1999,40085,48085
"22864",1999,40095,48085
"22865",1999,40095,48121
"22866",1999,40089,48343
"22867",1999,40089,48119
"22868",1999,40089,48159
"22869",1999,40089,48449
"22870",1999,40141,48009
"22871",1999,40141,48023
"22872",1999,40141,48155
"22873",1999,40013,48085
"22874",1999,40013,48121
"22875",1999,40013,48119
"22876",1999,40013,48231
"22877",1999,22115,48241
"22878",1999,40067,48237
"22879",1999,40067,48497
"22880",1999,40067,48009
"22881",1999,22023,48071
"22882",1999,22023,48199
"22883",1999,22023,48291
"22884",1999,22023,48241
"22885",1999,40065,48101
"22886",1999,40065,48155
"22887",1999,40065,48009
"22888",1999,40065,48023
"22889",1999,22011,48241
"22890",1999,8085,49015
"22891",1999,8085,49017
"22892",1999,8085,49055
"22893",1999,8033,49015
"22894",1999,8033,49017
"22895",1999,8033,49055
"22896",1999,32017,49017
"22897",1999,32017,49031
"22898",1999,32017,49041
"22899",1999,32017,49039
"22900",1999,8077,49015
"22901",1999,8077,49017
"22902",1999,8077,49055
"22903",1999,16041,49029
"22904",1999,16041,49057
"22905",1999,8113,49015
"22906",1999,8113,49017
"22907",1999,8113,49055
"22908",1999,32033,49039
"22909",1999,32033,49049
"22910",1999,32033,49041
"22911",1999,32033,49011
"22912",1999,32033,49035
"22913",1999,32033,49057
"22914",1999,4005,49017
"22915",1999,4005,49015
"22916",1999,4005,49055
"22917",1999,16007,49057
"22918",1999,16007,49029
"22919",1999,16007,56035
"22920",1999,8081,49007
"22921",1999,8081,49013
"22922",1999,8081,49015
"22923",1999,8081,56009
"22924",1999,8081,56013
"22925",1999,8081,56025
"22926",1999,8081,56035
"22927",1999,8045,49007
"22928",1999,8045,49013
"22929",1999,8045,49015
"22930",1999,8045,49055
"22931",1999,16071,49057
"22932",1999,16071,49011
"22933",1999,35045,49015
"22934",1999,35045,49017
"22935",1999,35045,49055
"22936",1999,4017,49015
"22937",1999,4017,49017
"22938",1999,4017,49055
"22939",1999,8103,49007
"22940",1999,8103,49013
"22941",1999,8103,49015
"22942",1999,32007,49011
"22943",1999,32007,49035
"22944",1999,32007,49049
"22945",1999,32007,49057
"22946",1999,33009,50023
"22947",1999,33009,50019
"22948",1999,33009,50015
"22949",1999,36115,50023
"22950",1999,36031,50011
"22951",1999,36031,50015
"22952",1999,36031,50023
"22953",1999,36019,50011
"22954",1999,36019,50015
"22955",1999,36019,50023
"22956",1999,33007,50019
"22957",1999,47067,51167
"22958",1999,37033,51019
"22959",1999,37033,51031
"22960",1999,37033,51067
"22961",1999,37033,51037
"22962",1999,37145,51031
"22963",1999,37145,51037
"22964",1999,47163,51167
"22965",1999,47163,51173
"22966",1999,37185,51053
"22967",1999,37185,51111
"22968",1999,37185,51135
"22969",1999,37185,51037
"22970",1999,47091,51167
"22971",1999,47091,51173
"22972",1999,47091,51197
"22973",1999,47091,51640
"22974",1999,24017,11001
"22975",1999,24017,51153
"22976",1999,24017,51600
"22977",1999,24017,51610
"22978",1999,37073,51093
"22979",1999,37073,51181
"22980",1999,37073,51183
"22981",1999,37073,51620
"22982",1999,37073,51700
"22983",1999,37073,51740
"22984",1999,21195,51167
"22985",1999,21195,51720
"22986",1999,21195,54043
"22987",1999,21195,54045
"22988",1999,21195,54109
"22989",1999,37053,51131
"22990",1999,37053,51650
"22991",1999,37053,51710
"22992",1999,37053,51740
"22993",1999,37171,51173
"22994",1999,37171,51197
"22995",1999,37171,51640
"22996",1999,37171,51063
"22997",1999,37171,51155
"22998",1999,37171,51067
"22999",1999,47073,51167
"23000",1999,37169,51063
"23001",1999,37169,51067
"23002",1999,37169,51690
"23003",1999,37029,51710
"23004",1999,37029,51740
"23005",1999,37029,51093
"23006",1999,37029,51700
"23007",1999,37157,51067
"23008",1999,37157,51690
"23009",1999,37157,51019
"23010",1999,37157,51031
"23011",1999,37091,51093
"23012",1999,37091,51181
"23013",1999,37091,51183
"23014",1999,37091,51620
"23015",1999,24031,11001
"23016",1999,24031,51610
"23017",1999,24031,51061
"23018",1999,24031,51153
"23019",1999,24031,51600
"23020",1999,37077,51037
"23021",1999,37077,51111
"23022",1999,37077,51031
"23023",1999,21095,51167
"23024",1999,21095,51720
"23025",1999,24039,51103
"23026",1999,24039,51115
"23027",1999,24039,51119
"23028",1999,24039,51131
"23029",1999,24039,51133
"23030",1999,24033,11001
"23031",1999,24033,51153
"23032",1999,24033,51600
"23033",1999,24033,51610
"23034",1999,37131,51053
"23035",1999,37131,51183
"23036",1999,37131,51595
"23037",1999,37131,51111
"23038",1999,37131,51135
"23039",1999,37131,51093
"23040",1999,37131,51181
"23041",1999,37131,51620
"23042",1999,37005,51173
"23043",1999,37005,51197
"23044",1999,37005,51640
"23045",1999,37181,51037
"23046",1999,37181,51111
"23047",1999,21133,51167
"23048",1999,21133,51720
"23049",1999,24047,51103
"23050",1999,24047,51115
"23051",1999,24047,51119
"23052",1999,24047,51131
"23053",1999,24047,51133
"23054",1999,41049,53021
"23055",1999,41049,53025
"23056",1999,41049,53077
"23057",1999,41009,53041
"23058",1999,41009,53049
"23059",1999,41051,53041
"23060",1999,41051,53077
"23061",1999,41007,53041
"23062",1999,41007,53049
"23063",1999,41055,53077
"23064",1999,16057,53001
"23065",1999,16057,53021
"23066",1999,16057,53043
"23067",1999,41063,53021
"23068",1999,16055,53043
"23069",1999,16055,53065
"23070",1999,41059,53021
"23071",1999,41059,53025
"23072",1999,41059,53077
"23073",1999,41065,53077
"23074",1999,41027,53077
"23075",1999,41027,53041
"23076",1999,41021,53077
"23077",1999,16009,53043
"23078",1999,16009,53065
"23079",1999,16009,53001
"23080",1999,16009,53021
"23081",1999,39105,54079
"23082",1999,39105,54085
"23083",1999,39105,54105
"23084",1999,39105,54039
"23085",1999,39105,54087
"23086",1999,51091,54083
"23087",1999,51091,54101
"23088",1999,42051,54049
"23089",1999,42051,54091
"23090",1999,42051,54001
"23091",1999,42051,54093
"23092",1999,51027,54043
"23093",1999,51027,54045
"23094",1999,51027,54109
"23095",1999,39053,54079
"23096",1999,39053,54043
"23097",1999,42059,54049
"23098",1999,42059,54091
"23099",1999,42059,54017
"23100",1999,42059,54033
"23101",1999,39167,54085
"23102",1999,39167,54105
"23103",1999,39167,54017
"23104",1999,51071,54081
"23105",1999,51071,54109
"23106",1999,51071,54019
"23107",1999,39009,54085
"23108",1999,39009,54105
"23109",1999,21159,54043
"23110",1999,21159,54045
"23111",1999,21159,54109
"23112",1999,51165,54083
"23113",1999,51005,54019
"23114",1999,51005,54067
"23115",1999,51005,54101
"23116",1999,51015,54083
"23117",1999,51021,54081
"23118",1999,51021,54109
"23119",1999,51017,54083
"23120",1999,51017,54101
"23121",1999,51017,54019
"23122",1999,51017,54067
"23123",1999,39111,54017
"23124",1999,39111,54033
"23125",1999,39111,54049
"23126",1999,39111,54085
"23127",1999,21127,54043
"23128",1999,39087,54043
"23129",1999,39087,54079
"23130",1999,51185,54081
"23131",1999,51185,54109
"23132",1999,27169,55035
"23133",1999,27169,55053
"23134",1999,27169,55081
"23135",1999,27049,55033
"23136",1999,27049,55035
"23137",1999,17201,55025
"23138",1999,17201,55055
"23139",1999,17201,55049
"23140",1999,17111,26005
"23141",1999,17111,55101
"23142",1999,17111,55055
"23143",1999,17111,55133
"23144",1999,19061,55049
"23145",1999,19061,55103
"23146",1999,27115,27075
"23147",1999,27115,55007
"23148",1999,27115,55113
"23149",1999,27115,55129
"23150",1999,27115,55005
"23151",1999,27157,55035
"23152",1999,27157,55033
"23153",1999,19043,55103
"23154",1999,19043,55049
"23155",1999,26071,55067
"23156",1999,26071,55083
"23157",1999,26071,55085
"23158",1999,26071,55099
"23159",1999,27017,27075
"23160",1999,27017,55007
"23161",1999,27017,55113
"23162",1999,27017,55129
"23163",1999,17177,55049
"23164",1999,17177,55025
"23165",1999,26053,55003
"23166",1999,26053,55099
"23167",1999,26053,55085
"23168",1999,27025,55005
"23169",1999,27025,55129
"23170",1999,27025,55033
"23171",1999,17007,55055
"23172",1999,17007,55101
"23173",1999,17007,55133
"23174",1999,17007,55025
"23175",1999,17097,26005
"23176",1999,17097,55101
"23177",1999,27163,55033
"23178",1999,27163,55005
"23179",1999,27055,55057
"23180",1999,27055,55081
"23181",1999,27055,55103
"23182",1999,27055,55111
"23183",1999,27055,55053
"23184",1999,27037,55033
"23185",1999,26043,55029
"23186",1999,26043,55083
"23187",1999,26109,55029
"23188",1999,26109,55083
"23189",1999,27137,27075
"23190",1999,27137,55007
"23191",1999,27137,55113
"23192",1999,27137,55129
"23193",1999,46081,56009
"23194",1999,30075,56019
"23195",1999,30075,56009
"23196",1999,31105,56031
"23197",1999,30009,56019
"23198",1999,30009,56043
"23199",1999,30009,56013
"23200",1999,30009,56017
"23201",1999,46033,56009
"23202",1999,46033,56031
"23203",1999,49043,56013
"23204",1999,49043,56035
"23205",1999,8069,56031
"23206",1999,8069,56009
"23207",1999,30031,56013
"23208",1999,30031,56017
"23209",1999,30031,56043
"23210",1999,30031,56035
"23211",1999,16081,56013
"23212",1999,16081,56035
"23213",1999,16019,56035
"23214",1999,16019,56013
"23215",1999,49033,56035
"23216",1999,30003,56019
"23217",1999,30003,56043
"23218",1999,31157,56031
"23219",1999,8057,56009
"23220",1999,8057,56031
"23221",1999,8057,56013
"23222",1999,8057,56025
"23223",1999,46103,56009
"23224",1999,8107,56009
"23225",1999,8107,56013
"23226",1999,8107,56025
"23227",1999,16029,56035
"23228",1999,31007,56031
"23229",1999,30067,56013
"23230",1999,30067,56017
"23231",1999,30067,56043
"23232",1999,49009,56013
"23233",1999,49009,56035
"23234",1999,46047,56009
"23235",1999,46047,56031
"23236",1999,4027,6073
"23237",1999,4015,6029
"23238",1999,4015,6037
"23239",1999,4015,6059
"23240",1999,4015,49017
"23241",1999,4012,6029
"23242",1999,4012,6037
"23243",1999,4012,6059
"23244",1999,4012,6073
"23245",1999,4001,8111
"23246",1999,4001,35043
"23247",1999,4001,35051
"23248",1999,4001,35053
"23249",1999,4001,35001
"23250",1999,4001,35061
"23251",1999,4001,49015
"23252",1999,4001,49017
"23253",1999,4001,49055
"23254",1999,1061,12005
"23255",1999,1061,12133
"23256",1999,1061,12013
"23257",1999,1061,12077
"23258",1999,1039,12005
"23259",1999,1039,12133
"23260",1999,1069,12005
"23261",1999,1069,12013
"23262",1999,1069,12077
"23263",1999,1069,12133
"23264",1999,1069,13007
"23265",1999,1069,13037
"23266",1999,1069,13201
"23267",1999,12065,13071
"23268",1999,12065,13075
"23269",1999,12065,13205
"23270",1999,12039,13007
"23271",1999,12039,13201
"23272",1999,12039,13205
"23273",1999,1113,13197
"23274",1999,1113,13263
"23275",1999,1113,13243
"23276",1999,1113,13307
"23277",1999,1017,13199
"23278",1999,1017,13263
"23279",1999,1017,13077
"23280",1999,12089,13025
"23281",1999,12089,13127
"23282",1999,12073,13205
"23283",1999,12073,13071
"23284",1999,1019,13015
"23285",1999,1019,13129
"23286",1999,1019,13223
"23287",1999,12003,13003
"23288",1999,12003,13173
"23289",1999,12003,13025
"23290",1999,12003,13005
"23291",1999,12003,13069
"23292",1999,12003,13229
"23293",1999,1081,13199
"23294",1999,1081,13263
"23295",1999,12047,13173
"23296",1999,12047,13019
"23297",1999,12047,13075
"23298",1999,1005,13037
"23299",1999,1005,13243
"23300",1999,1005,13197
"23301",1999,1005,13307
"23302",1999,1071,47031
"23303",1999,1071,47061
"23304",1999,1071,47127
"23305",1999,1071,47153
"23306",1999,12079,13019
"23307",1999,12079,13075
"23308",1999,12079,13173
"23309",1999,12079,13071
"23310",1999,1067,13007
"23311",1999,1067,13037
"23312",1999,1067,13201
"23313",1999,1067,13243
"23314",1999,1111,13077
"23315",1999,1111,13199
"23316",1999,1111,13097
"23317",1999,1111,13121
"23318",1999,1111,13223
"23319",1999,1029,13015
"23320",1999,1029,13223
"23321",1999,1029,13077
"23322",1999,1029,13097
"23323",1999,1029,13121
"23324",1999,12063,13201
"23325",1999,1049,13129
"23326",1999,12023,13003
"23327",1999,12023,13173
"23328",1999,17075,18073
"23329",1999,17075,18157
"23330",1999,17075,18181
"23331",1999,17023,18021
"23332",1999,17023,18121
"23333",1999,17023,18055
"23334",1999,17185,18125
"23335",1999,17185,18027
"23336",1999,17185,18055
"23337",1999,17059,21233
"23338",1999,17091,18073
"23339",1999,17091,18127
"23340",1999,17031,18073
"23341",1999,17031,18127
"23342",1999,17033,18021
"23343",1999,17033,18055
"23344",1999,17033,18027
"23345",1999,17033,18125
"23346",1999,17101,18027
"23347",1999,17101,18055
"23348",1999,17101,18125
"23349",1999,17183,18073
"23350",1999,17183,18157
"23351",1999,17183,18181
"23352",1999,17183,18045
"23353",1999,17183,18121
"23354",1999,17193,18125
"23355",1999,17045,18045
"23356",1999,17045,18121
"23357",1999,17045,18021
"23358",1999,17197,18073
"23359",1999,17197,18127
"23360",1999,17071,19087
"23361",1999,17085,19105
"23362",1999,17085,19055
"23363",1999,17085,55049
"23364",1999,17085,55103
"23365",1999,17067,19087
"23366",1999,17067,29103
"23367",1999,17067,29205
"23368",1999,17015,19105
"23369",1999,17015,19031
"23370",1999,17161,19087
"23371",1999,17161,19103
"23372",1999,17161,19183
"23373",1999,17161,19031
"23374",1999,17161,19105
"23375",1999,17131,19087
"23376",1999,17131,19103
"23377",1999,17131,19183
"23378",1999,17195,19031
"23379",1999,17195,19105
"23380",1999,8009,20067
"23381",1999,8009,20093
"23382",1999,8009,35021
"23383",1999,8063,20109
"23384",1999,8063,20193
"23385",1999,8063,20203
"23386",1999,8125,31085
"23387",1999,8061,20203
"23388",1999,8017,20203
"23389",1999,8017,20109
"23390",1999,8099,20067
"23391",1999,8099,20093
"23392",1999,8099,20203
"23393",1999,18163,21149
"23394",1999,18163,21233
"23395",1999,17069,21033
"23396",1999,17069,21143
"23397",1999,17069,21233
"23398",1999,17069,21157
"23399",1999,17003,29207
"23400",1999,17003,29017
"23401",1999,18019,21029
"23402",1999,18019,21211
"23403",1999,18019,21215
"23404",1999,18019,21103
"23405",1999,18173,21149
"23406",1999,18173,21233
"23407",1999,18173,21183
"23408",1999,18029,21081
"23409",1999,18029,39113
"23410",1999,18029,39165
"23411",1999,18147,21149
"23412",1999,18147,21183
"23413",1999,17153,21157
"23414",1999,18061,21029
"23415",1999,18061,21085
"23416",1999,18061,21099
"23417",1999,18061,21123
"23418",1999,18061,21179
"23419",1999,18061,21211
"23420",1999,18061,21215
"23421",1999,18155,21081
"23422",1999,18155,21187
"23423",1999,18155,21103
"23424",1999,18077,21103
"23425",1999,18077,21187
"23426",1999,17127,21157
"23427",1999,17127,21143
"23428",1999,18123,21183
"23429",1999,18123,21085
"23430",1999,18129,21149
"23431",1999,18129,21233
"23432",1999,18043,21029
"23433",1999,18043,21211
"23434",1999,18043,21215
"23435",1999,18115,21081
"23436",1999,17151,21143
"23437",1999,17151,21157
"23438",1999,5139,22013
"23439",1999,5139,22061
"23440",1999,5139,22073
"23441",1999,5139,22083
"23442",1999,5003,22061
"23443",1999,5003,22073
"23444",1999,5003,22083
"23445",1999,5091,22081
"23446",1999,5091,22013
"23447",1999,5091,48343
"23448",1999,5027,22013
"23449",1999,5027,22061
"23450",1999,5073,22013
"23451",1999,5073,22081
"23452",1999,5017,22083
"23453",1999,5017,22073
"23454",1999,5017,28133
"23455",1999,5017,28125
"23456",1999,5017,28163
"23457",1999,5017,28053
"23458",1999,10005,24009
"23459",1999,10005,24037
"23460",1999,10005,24041
"23461",1999,10001,24003
"23462",1999,10001,24041
"23463",1999,10003,24003
"23464",1999,10003,34011
"23465",1999,10003,34001
"23466",1999,10003,42011
"23467",1999,10003,42091
"23468",1999,9005,25015
"23469",1999,9005,36111
"23470",1999,9013,25015
"23471",1999,9003,25015
"23472",1999,9015,25015
"23473",1999,18087,26025
"23474",1999,18087,26077
"23475",1999,18087,26159
"23476",1999,18141,18127
"23477",1999,18141,26159
"23478",1999,18141,26077
"23479",1999,18039,26025
"23480",1999,18039,26077
"23481",1999,18039,26159
"23482",1999,18151,26025
"23483",1999,18151,26077
"23484",1999,18151,26075
"23485",1999,18151,39069
"23486",1999,18091,18127
"23487",1999,18091,26159
"23488",1999,19191,27109
"23489",1999,19143,27033
"23490",1999,19143,27165
"23491",1999,19143,27101
"23492",1999,19109,27013
"23493",1999,19109,27161
"23494",1999,19109,27165
"23495",1999,19131,27039
"23496",1999,19131,27109
"23497",1999,19131,27147
"23498",1999,19063,27013
"23499",1999,19063,27165
"23500",1999,19063,27033
"23501",1999,19119,27101
"23502",1999,19119,27033
"23503",1999,19119,46125
"23504",1999,19119,46079
"23505",1999,19119,46087
"23506",1999,19005,55103
"23507",1999,19005,55057
"23508",1999,19005,55081
"23509",1999,19005,55111
"23510",1999,19089,27039
"23511",1999,19089,27109
"23512",1999,19089,27147
