cofip_nbr,mean_temp_jan_nbr,mean_sunlight_jan_nbr,mean_sunlight_july_nbr,mean_humidity_july_nbr,top_code_nbr,pct_water_nbr,ln_pct_water_nbr,jan_tmp_z_nbr,jan_sun_z_nbr,jul_temp_z_nbr,jul_hum_z_nbr,top_z_nbr,pct_water_z_nbr,amen_scale_nbr
46115,12.3,159,73.7,49,2,0.41,3.715,-1.7009,0.22558,-1.19244,0.47875,-1.043,-0.38458,-3.62
46117,15.6,156,75.2,45,14,4.86,6.186,-1.4279,0.13526,-1.31152,0.75258,0.77701,0.9233,-0.15
46119,13.4,156,72.9,45,14,5.93,6.385,-1.6099,0.13526,-0.88259,0.75258,0.77701,1.02878,0.2
46121,21.5,160,75.9,46,14,0.2,2.995,-0.93982,0.25569,-0.99157,0.68412,0.77701,-0.76565,-0.98
46123,21.5,160,75.9,46,5,0.24,3.178,-0.93982,0.25569,-0.99157,0.68412,-0.588,-0.66903,-2.25
46125,16,168,74.4,51,4,0.1,2.323,-1.39481,0.49656,-1.06197,0.34184,-0.73966,-1.12157,-3.48
46127,19.2,168,75.3,51,4,1.43,4.966,-1.13009,0.49656,-1.02834,0.34184,-0.73966,0.27761,-1.78
46129,12.1,163,73,45,4,4.89,6.193,-1.71744,0.34602,-1.02145,0.75258,-0.73966,0.92707,-1.45
46135,16.6,168,74.3,51,4,2.07,5.334,-1.34518,0.49656,-0.9834,0.34184,-0.73966,0.47246,-1.76
46137,15.7,160,73.5,41,14,0.44,3.79,-1.41963,0.25569,-0.84582,1.02641,0.77701,-0.34506,-0.55
47001,38.1,126,77,65,20,2.12,5.357,0.43342,-0.76802,0.14244,-0.61656,1.68702,0.4844,1.36
47003,40,126,78.2,63,14,0.25,3.204,0.5906,-0.76802,-0.01657,-0.47965,0.77701,-0.65488,-0.55
47005,37.7,126,77.7,63,14,9.49,6.856,0.40033,-0.76802,-0.08023,-0.47965,0.77701,1.27809,1.13
47007,40,126,77.3,64,16,0.1,2.286,0.5906,-0.76802,0.22542,-0.5481,1.08035,-1.14101,-0.56
47009,40.6,126,78.2,65,20,1.43,4.961,0.64024,-0.76802,0.03511,-0.61656,1.68702,0.27514,1.25
47011,40.2,126,78.8,65,14,0.84,4.425,0.60715,-0.76802,-0.16067,-0.61656,0.77701,-0.00843,-0.17
47013,37.8,126,76,65,20,3.65,5.9,0.40861,-0.76802,0.38548,-0.61656,1.68702,0.77212,1.87
47015,40.1,126,78.9,63,9,0.02,0.814,0.59887,-0.76802,-0.19617,-0.47965,0.01867,-1.91991,-2.75
47017,38.1,151,79.1,59,4,0.14,2.627,0.43342,-0.01529,-0.42221,-0.20582,-0.73966,-0.96031,-1.91
47019,33.7,126,68.2,65,20,1.89,5.242,0.06943,-0.76802,2.1296,-0.61656,1.68702,0.42361,2.93
47021,37.9,126,79.2,63,14,1.46,4.98,0.41688,-0.76802,-0.46632,-0.47965,0.77701,0.28528,-0.23
47023,40.8,151,80,59,4,0.08,2.031,0.65678,-0.01529,-0.43165,-0.20582,-0.73966,-1.27614,-2.01
47025,37.9,126,75.6,65,20,1.65,5.104,0.41688,-0.76802,0.50164,-0.61656,1.68702,0.35061,1.57
47027,37.3,126,77.3,63,15,8.93,6.795,0.36724,-0.76802,-0.00713,-0.47965,0.92868,1.24558,1.29
47029,38.3,126,77.2,65,20,1.97,5.285,0.44997,-0.76802,0.10589,-0.61656,1.68702,0.44677,1.31
47031,39.7,126,77.2,64,5,1.28,4.855,0.56578,-0.76802,0.22647,-0.5481,-0.588,0.21911,-0.89
47033,38.1,151,79.1,59,4,0.08,2.068,0.43342,-0.01529,-0.42221,-0.20582,-0.73966,-1.25629,-2.21
47035,34.5,126,72.9,64,16,0.49,3.887,0.13561,-0.76802,0.93477,-0.5481,1.08035,-0.29352,0.54
47037,38.3,126,79.6,63,14,4.54,6.119,0.44997,-0.76802,-0.53942,-0.47965,0.77701,0.8878,0.33
47039,38.7,126,79.1,63,14,3.19,5.767,0.48306,-0.76802,-0.37053,-0.47965,0.77701,0.70152,0.34
47041,40.1,126,78.9,63,15,7.42,6.609,0.59887,-0.76802,-0.19617,-0.47965,0.92868,1.14753,1.23
47043,38.5,126,78.6,63,14,0.29,3.364,0.46651,-0.76802,-0.25332,-0.47965,0.77701,-0.5704,-0.83
47045,38.4,151,79.7,59,4,3.03,5.712,0.45824,-0.01529,-0.5577,-0.20582,-0.73966,0.6727,-0.39
47047,40.8,151,79.2,59,4,0.24,3.198,0.65678,-0.01529,-0.21654,-0.20582,-0.73966,-0.65795,-1.18
47049,34.5,126,72.9,64,19,0.07,1.919,0.13561,-0.76802,0.93477,-0.5481,1.53535,-1.33526,-0.05
47051,37.6,126,74.6,64,16,3.7,5.913,0.39206,-0.76802,0.74468,-0.5481,1.08035,0.77894,1.68
47053,38.1,151,79.1,59,4,0.15,2.724,0.43342,-0.01529,-0.42221,-0.20582,-0.73966,-0.90911,-1.86
47055,39,126,77.4,63,14,0.04,1.409,0.50788,-0.76802,0.1124,-0.47965,0.77701,-1.6054,-1.46
47057,37.9,126,75.6,65,14,7.31,6.594,0.41688,-0.76802,0.50164,-0.61656,0.77701,1.13943,1.45
47059,38.5,126,76.2,65,16,0.39,3.658,0.46651,-0.76802,0.39199,-0.61656,1.08035,-0.41495,0.14
47061,37.6,126,74.6,64,16,0.16,2.776,0.39206,-0.76802,0.74468,-0.5481,1.08035,-0.88144,0.02
47063,37.9,126,75.6,65,14,8.39,6.732,0.41688,-0.76802,0.50164,-0.61656,0.77701,1.21232,1.52
47065,40.2,126,78.8,65,16,5.78,6.359,0.60715,-0.76802,-0.16067,-0.61656,1.08035,1.01521,1.16
47067,37.9,126,75.6,65,16,0.54,3.992,0.41688,-0.76802,0.50164,-0.61656,1.08035,-0.23816,0.38
47069,39.8,151,79.2,59,4,0.43,3.753,0.57406,-0.01529,-0.30268,-0.20582,-0.73966,-0.36429,-1.05
47071,40.8,126,80,63,14,3.09,5.735,0.65678,-0.76802,-0.43165,-0.47965,0.77701,0.68451,0.44
47073,37.9,126,75.6,65,16,2.6,5.56,0.41688,-0.76802,0.50164,-0.61656,1.08035,0.59201,1.21
47075,40.3,151,80.2,59,4,0.18,2.878,0.61542,-0.01529,-0.52849,-0.20582,-0.73966,-0.82743,-1.7
47077,38.7,151,79.1,59,14,1.12,4.718,0.48306,-0.01529,-0.37053,-0.20582,0.77701,0.14661,0.82
47079,37.5,151,78.6,59,4,5.35,6.282,0.38379,-0.01529,-0.33945,-0.20582,-0.73966,0.97423,0.06
47081,39.6,126,77.7,63,14,0.01,0,0.55751,-0.76802,0.08342,-0.47965,0.77701,-2.35103,-2.18
47083,37.7,126,77.7,63,14,3.24,5.782,0.40033,-0.76802,-0.08023,-0.47965,0.77701,0.70936,0.56
47085,38.5,126,78.6,63,14,4.4,6.087,0.46651,-0.76802,-0.25332,-0.47965,0.77701,0.87101,0.61
47087,39,126,78,63,15,3.34,5.811,0.50788,-0.76802,-0.04893,-0.47965,0.92868,0.72486,0.86
47089,38.3,126,77.2,65,14,12.89,7.161,0.44997,-0.76802,0.10589,-0.61656,0.77701,1.4398,1.39
47091,36.4,126,75.2,65,16,1.41,4.947,0.29279,-0.76802,0.48,-0.61656,1.08035,0.26744,0.74
47093,39.6,126,78.2,65,14,3.29,5.797,0.55751,-0.76802,-0.05102,-0.61656,0.77701,0.7177,0.62
47095,36.6,151,80,59,1,15.68,7.357,0.30933,-0.01529,-0.7934,-0.20582,-1.19466,1.54346,-0.36
47097,38.9,151,80.1,59,4,7.23,6.584,0.4996,-0.01529,-0.62218,-0.20582,-0.73966,1.13415,0.05
47099,39,126,77.4,63,14,0.12,2.483,0.50788,-0.76802,0.1124,-0.47965,0.77701,-1.03678,-0.89
47101,39.6,126,77.7,63,14,0.13,2.599,0.55751,-0.76802,0.08342,-0.47965,0.77701,-0.97523,-0.8
47103,40.5,126,78.4,63,14,0.07,1.922,0.63196,-0.76802,-0.02728,-0.47965,0.77701,-1.33369,-1.2
47105,38.7,126,77.3,65,14,7.46,6.615,0.48306,-0.76802,0.11345,-0.61656,0.77701,1.15044,1.14
47107,38.7,126,77.3,65,14,0.45,3.804,0.48306,-0.76802,0.11345,-0.61656,0.77701,-0.33739,-0.35
47109,40.8,151,80,59,4,0.14,2.645,0.65678,-0.01529,-0.43165,-0.20582,-0.73966,-0.95085,-1.69
47111,37.3,126,77.3,63,14,0.02,0.669,0.36724,-0.76802,-0.00713,-0.47965,0.77701,-1.99667,-2.11
47113,38.7,151,79.1,59,4,0.28,3.329,0.48306,-0.01529,-0.37053,-0.20582,-0.73966,-0.58862,-1.44
47115,40.2,126,78.8,64,16,2.72,5.605,0.60715,-0.76802,-0.16067,-0.5481,1.08035,0.61577,0.83
47117,38,126,77.8,63,14,0.2,2.993,0.42515,-0.76802,-0.08128,-0.47965,0.77701,-0.76686,-0.89
47119,39.6,126,77.7,63,14,0.43,3.762,0.55751,-0.76802,0.08342,-0.47965,0.77701,-0.35946,-0.19
47121,38.7,126,77.3,65,14,10.11,6.919,0.48306,-0.76802,0.11345,-0.61656,0.77701,1.31138,1.3
47123,38.7,126,77.3,65,20,2.7,5.599,0.48306,-0.76802,0.11345,-0.61656,1.68702,0.61281,1.51
47125,37.9,126,79.2,63,14,0.87,4.461,0.41688,-0.76802,-0.46632,-0.47965,0.77701,0.01053,-0.51
47127,39.7,126,77.2,63,14,0.93,4.531,0.56578,-0.76802,0.22647,-0.47965,0.77701,0.04715,0.37
47129,34.5,126,72.9,64,16,0.07,1.873,0.13561,-0.76802,0.93477,-0.5481,1.08035,-1.35953,-0.52
47131,35.9,151,78.4,59,4,1.88,5.235,0.25143,-0.01529,-0.42348,-0.20582,-0.73966,0.42027,-0.71
47133,34.5,126,72.9,64,15,0.34,3.521,0.13561,-0.76802,0.93477,-0.5481,0.92868,-0.48741,0.2
47135,37.5,126,77,63,14,1.89,5.243,0.38379,-0.76802,0.09076,-0.47965,0.77701,0.42408,0.43
47137,37.3,126,77.3,64,19,6.68,6.504,0.36724,-0.76802,-0.00713,-0.5481,1.53535,1.09187,1.67
47139,38.3,126,75.5,65,20,1.65,5.103,0.44997,-0.76802,0.56298,-0.61656,1.68702,0.35034,1.67
47141,34.5,126,72.9,64,15,0.37,3.598,0.13561,-0.76802,0.93477,-0.5481,0.92868,-0.44643,0.24
47143,38.7,126,77.3,65,16,6.08,6.41,0.48306,-0.76802,0.11345,-0.61656,1.08035,1.04206,1.33
47145,38.7,126,77.3,65,14,8.61,6.758,0.48306,-0.76802,0.11345,-0.61656,0.77701,1.22617,1.22
47147,36.5,126,77.6,63,14,0.04,1.434,0.30106,-0.76802,-0.1567,-0.47965,0.77701,-1.59197,-1.92
47149,40.1,126,78.9,63,9,0.81,4.39,0.59887,-0.76802,-0.19617,-0.47965,0.01867,-0.02743,-0.85
47151,37.8,126,76,64,19,0.21,3.054,0.40861,-0.76802,0.38548,-0.5481,1.53535,-0.73465,0.28
47153,37.6,126,74.6,64,16,0.07,1.912,0.39206,-0.76802,0.74468,-0.5481,1.08035,-1.33898,-0.44
47155,38.3,126,74,65,20,0.91,4.511,0.44997,-0.76802,0.9663,-0.61656,1.68702,0.03678,1.76
47157,40.5,151,81.6,59,4,3.68,5.907,0.63196,-0.01529,-0.88769,-0.20582,-0.73966,0.776,-0.44
47159,39,126,78,63,15,3.36,5.818,0.50788,-0.76802,-0.04893,-0.47965,0.92868,0.72855,0.87
47161,37.7,126,77.7,63,14,7.2,6.579,0.40033,-0.76802,-0.08023,-0.47965,0.77701,1.13176,0.98
47163,36.4,126,75.2,65,16,3.88,5.96,0.29279,-0.76802,0.48,-0.61656,1.08035,0.80397,1.27
47165,36.5,126,77.6,63,14,2.54,5.538,0.30106,-0.76802,-0.1567,-0.47965,0.77701,0.58063,0.25
47167,38.9,151,80.1,59,4,3.24,5.779,0.4996,-0.01529,-0.62218,-0.20582,-0.73966,0.70819,-0.38
47169,39,126,78,63,9,2.06,5.327,0.50788,-0.76802,-0.04893,-0.47965,0.01867,0.46857,-0.3
47171,38.5,126,76.2,65,20,0.19,2.932,0.46651,-0.76802,0.39199,-0.61656,1.68702,-0.79893,0.36
47173,40.6,126,78.2,65,14,9.54,6.86,0.64024,-0.76802,0.03511,-0.61656,0.77701,1.28044,1.35
47175,40,126,77.3,64,6,0.42,3.726,0.5906,-0.76802,0.22542,-0.5481,-0.43633,-0.3787,-1.32
47177,40,126,77.3,64,6,0.32,3.481,0.5906,-0.76802,0.22542,-0.5481,-0.43633,-0.5086,-1.45
47179,38.5,126,76.2,65,16,1.06,4.662,0.46651,-0.76802,0.39199,-0.61656,1.08035,0.11677,0.67
47181,37.5,126,77,63,14,0.22,3.098,0.38379,-0.76802,0.09076,-0.47965,0.77701,-0.71104,-0.71
47183,38.2,151,79.4,59,4,0.27,3.295,0.4417,-0.01529,-0.49426,-0.20582,-0.73966,-0.60674,-1.62
47185,34.5,126,72.9,64,6,0.74,4.301,0.13561,-0.76802,0.93477,-0.5481,-0.43633,-0.07435,-0.76
47187,39.1,126,78,63,14,0.16,2.779,0.51615,-0.76802,-0.04031,-0.47965,0.77701,-0.87992,-0.87
47189,38.3,126,79.6,63,9,2.17,5.378,0.44997,-0.76802,-0.53942,-0.47965,0.01867,0.49564,-0.82
48001,46.8,163,83,50,9,0.66,4.19,1.15314,0.34602,-0.7215,0.4103,0.01867,-0.13291,1.07
48003,42.2,216,80.1,38,2,0.02,0.875,0.7726,1.9418,-0.33795,1.23178,-1.043,-1.88799,0.68
48005,48.8,163,83,50,4,7.27,6.59,1.31859,0.34602,-0.54924,0.4103,-0.73966,1.13709,1.92
48007,54.9,159,83.7,43,1,52.28,8.562,1.82321,0.22558,-0.21206,0.8895,-1.19466,2.18108,3.71
48009,41.4,162,85.6,43,4,1.74,5.158,0.70642,0.31591,-1.88569,0.8895,-0.73966,0.37922,-0.33
48011,36,216,78.7,38,5,0.02,0.678,0.2597,1.9418,-0.49553,1.23178,-0.588,-1.9922,0.36
48013,53,157,85.2,39,4,0.28,3.347,1.66603,0.16536,-0.77903,1.16332,-0.73966,-0.57957,0.9
48015,53,159,84,43,4,0.58,4.053,1.66603,0.22558,-0.45637,0.8895,-0.73966,-0.20549,1.38
48017,36.2,216,77.9,38,2,0.08,2.106,0.27624,1.9418,-0.2632,1.23178,-1.043,-1.23605,0.91
48019,48.5,205,81,34,19,0.73,4.292,1.29377,1.6106,-0.03732,1.50561,1.53535,-0.07923,5.83
48021,50,159,84.5,43,4,0.84,4.433,1.41786,0.22558,-0.8492,0.8895,-0.73966,-0.00466,0.94
48023,40.4,200,84.5,37,4,3.36,5.816,0.62369,1.46005,-1.67606,1.30024,-0.73966,0.72757,1.7
48025,54,159,84.4,43,4,0.02,0.658,1.74876,0.22558,-0.47779,0.8895,-0.73966,-2.00271,-0.36
48027,47.1,162,84.6,43,5,2.59,5.558,1.17795,0.31591,-1.12587,0.8895,-0.588,0.59121,1.26
48029,50.7,159,84.7,43,15,0.78,4.359,1.47577,0.22558,-0.84269,0.8895,0.92868,-0.04338,2.63
48031,47.2,205,82.8,34,15,0.3,3.41,1.18623,1.6106,-0.63327,1.50561,0.92868,-0.54581,4.05
48033,41.2,200,82.4,37,9,0.8,4.382,0.68987,1.46005,-1.04251,1.30024,0.01867,-0.03136,2.39
48035,46.7,162,84.6,43,5,1.34,4.898,1.14486,0.31591,-1.16032,0.8895,-0.588,0.24174,0.84
48037,43,163,82.3,50,4,3.78,5.935,0.83878,0.34602,-0.86058,0.4103,-0.73966,0.79066,0.79
48039,53.6,146,82.3,64,1,13.19,7.184,1.71567,-0.16583,0.0524,-0.5481,-1.19466,1.45195,1.31
48041,50.2,163,84.4,50,4,0.77,4.338,1.4344,0.34602,-0.80509,0.4103,-0.73966,-0.05468,0.59
48043,45.8,249,77.2,29,11,0,0,1.07041,2.93539,0.75187,1.84789,0.32201,-2.35103,4.58
48045,38.3,216,78.9,38,5,0.15,2.691,0.44997,1.9418,-0.35121,1.23178,-0.588,-0.92641,1.76
48047,56.7,157,86.3,39,1,0.03,1.252,1.97212,0.16536,-0.75611,1.16332,-1.19466,-1.68835,-0.34
48049,44.6,162,84.6,43,4,1.36,4.915,0.97114,0.31591,-1.3412,0.8895,-0.73966,0.25043,0.35
48051,50.2,159,84.4,43,4,1.8,5.195,1.4344,0.22558,-0.80509,0.8895,-0.73966,0.39864,1.4
48053,46.6,205,85.4,34,15,2.44,5.497,1.13659,1.6106,-1.38404,1.50561,0.92868,0.55858,4.36
48055,51.3,159,84.9,43,4,0.31,3.418,1.5254,0.22558,-0.84478,0.8895,-0.73966,-0.54181,0.51
48057,54.9,146,83.7,64,1,50.36,8.524,1.82321,-0.16583,-0.21206,-0.5481,-1.19466,2.16131,1.86
48059,43.7,162,83.9,43,9,0.29,3.377,0.89669,0.31591,-1.2305,0.8895,0.01867,-0.56332,0.33
48061,60.3,149,84.4,63,1,29.05,7.974,2.26993,-0.07551,0.06483,-0.47965,-1.19466,1.8701,2.46
48063,43.5,163,82.3,50,4,2.8,5.635,0.88014,0.34602,-0.81752,0.4103,-0.73966,0.6317,0.71
48065,36,216,78.7,38,5,0.1,2.287,0.2597,1.9418,-0.49553,1.23178,-0.588,-1.14034,1.21
48067,43.5,163,82.3,50,4,2.39,5.476,0.88014,0.34602,-0.81752,0.4103,-0.73966,0.54757,0.63
48069,36.5,216,77.4,38,2,0.11,2.368,0.30106,1.9418,-0.10292,1.23178,-1.043,-1.09765,1.23
48071,53.9,146,83.2,64,1,31,8.039,1.74049,-0.16583,-0.16375,-0.5481,-1.19466,1.90436,1.57
48073,46.8,163,83,50,9,0.91,4.515,1.15314,0.34602,-0.7215,0.4103,0.01867,0.0387,1.25
48075,39.7,200,83.2,37,5,0.46,3.825,0.56578,1.46005,-1.38681,1.30024,-0.588,-0.32645,1.02
48077,41.4,162,85.6,43,4,1.64,5.103,0.70642,0.31591,-1.88569,0.8895,-0.73966,0.35009,-0.36
48079,39.1,216,79.7,38,2,0.01,0.149,0.51615,1.9418,-0.49741,1.23178,-1.043,-2.27211,-0.12
48081,46.4,205,84.7,34,9,3.14,5.75,1.12005,1.6106,-1.21305,1.50561,0.01867,0.69288,3.73
48083,46.5,200,83.5,37,4,0.67,4.207,1.12832,1.46005,-0.88178,1.30024,-0.73966,-0.12386,2.14
48085,42.4,162,83,43,4,4.31,6.067,0.78914,0.31591,-1.10048,0.8895,-0.73966,0.86025,1.01
48087,39.1,200,82.9,37,5,0.07,1.94,0.51615,1.46005,-1.35782,1.30024,-0.588,-1.32398,0.01
48089,53,159,84,43,4,1.09,4.694,1.66603,0.22558,-0.45637,0.8895,-0.73966,0.13363,1.72
48091,51.3,159,84.9,43,15,2.29,5.433,1.5254,0.22558,-0.84478,0.8895,0.92868,0.52488,3.25
48093,44.6,162,84.6,43,5,1.05,4.657,0.97114,0.31591,-1.3412,0.8895,-0.588,0.11403,0.36
48095,47.4,205,83.2,34,5,0.22,3.111,1.20277,1.6106,-0.7236,1.50561,-0.588,-0.70433,2.3
48097,42,162,83.9,43,5,2.79,5.631,0.75605,0.31591,-1.37692,0.8895,-0.588,0.62983,0.63
48099,47.9,162,85.5,43,10,0.47,3.849,1.24413,0.31591,-1.29896,0.8895,0.17034,-0.31374,1.01
48101,39.7,200,83.2,37,5,0.05,1.539,0.56578,1.46005,-1.38681,1.30024,-0.588,-1.53658,-0.19
48103,46.5,249,84.6,29,2,0,0,1.12832,2.93539,-1.17755,1.84789,-1.043,-2.35103,1.34
48105,46.5,205,84.6,34,15,0,0,1.12832,1.6106,-1.17755,1.50561,0.92868,-2.35103,1.64
48107,39,216,80,38,9,0.24,3.181,0.50788,1.9418,-0.58668,1.23178,0.01867,-0.66733,2.45
48109,44.5,249,80.5,29,12,0.01,0,0.96287,2.93539,-0.2474,1.84789,0.47368,-2.35103,3.62
48111,33.8,216,77.4,38,2,0.04,1.314,0.0777,1.9418,-0.33548,1.23178,-1.043,-1.65562,0.22
48113,45.4,162,85.7,43,4,3.19,5.765,1.03732,0.31591,-1.56806,0.8895,-0.73966,0.70067,0.64
48115,40.3,216,80.6,38,2,0.01,0,0.61542,1.9418,-0.63604,1.23178,-1.043,-2.35103,-0.24
48117,36.5,216,77.4,38,2,0.06,1.815,0.30106,1.9418,-0.10292,1.23178,-1.043,-1.39036,0.94
48119,41.5,162,83,43,4,0.28,3.322,0.71469,0.31591,-1.178,0.8895,-0.73966,-0.59279,-0.59
48121,44.8,162,84.1,43,4,7.23,6.583,0.98768,0.31591,-1.18953,0.8895,-0.73966,1.13374,1.4
48123,52.9,159,84.4,43,4,0.14,2.635,1.65776,0.22558,-0.57254,0.8895,-0.73966,-0.95605,0.5
48125,42.1,200,84.3,37,5,0.11,2.402,0.76433,1.46005,-1.47586,1.30024,-0.588,-1.07949,0.38
48127,53.4,157,86.9,39,4,0.27,3.287,1.69912,0.16536,-1.20167,1.16332,-0.73966,-0.61133,0.48
48129,39.1,200,82.9,37,5,0.35,3.56,0.51615,1.46005,-1.35782,1.30024,-0.588,-0.46674,0.86
48131,55.7,157,85.6,39,4,0.17,2.806,1.88939,0.16536,-0.65402,1.16332,-0.73966,-0.86587,0.96
48133,44,162,83.1,43,4,0.63,4.146,0.9215,0.31591,-0.98956,0.8895,-0.73966,-0.15623,0.24
48135,43.6,249,82.3,29,2,0.07,1.944,0.88841,2.93539,-0.8089,1.84789,-1.043,-1.32201,2.5
48137,45.6,205,80.7,34,19,0.01,0,1.05387,1.6106,-0.20644,1.50561,1.53535,-2.35103,3.15
48139,43.8,162,84.3,43,4,1.23,4.816,0.90496,0.31591,-1.32944,0.8895,-0.73966,0.19823,0.24
48141,43.6,249,82.3,29,12,0.16,2.795,0.88841,2.93539,-0.8089,1.84789,0.47368,-0.87165,4.46
48143,44,162,83.1,43,5,0.32,3.461,0.9215,0.31591,-0.98956,0.8895,-0.588,-0.51915,0.03
48145,47.1,162,84.6,43,4,0.61,4.111,1.17795,0.31591,-1.12587,0.8895,-0.73966,-0.17504,0.34
48147,43.4,162,83.4,43,4,0.85,4.446,0.87187,0.31591,-1.1219,0.8895,-0.73966,0.00248,0.22
48149,50,159,84.5,43,4,1.02,4.625,1.41786,0.22558,-0.8492,0.8895,-0.73966,0.09709,1.04
48151,41.2,200,82.4,37,4,0.06,1.861,0.68987,1.46005,-1.04251,1.30024,-0.73966,-1.36582,0.3
48153,38.3,216,78.9,38,5,0.03,1.001,0.44997,1.9418,-0.35121,1.23178,-0.588,-1.82131,0.86
48155,38.9,200,84.1,37,5,0.14,2.658,0.4996,1.46005,-1.6977,1.30024,-0.588,-0.94393,0.03
48157,52.2,146,83.6,64,1,1.25,4.828,1.59985,-0.16583,-0.41772,-0.5481,-1.19466,0.20449,-0.52
48159,43.5,163,82.3,50,4,3.09,5.735,0.88014,0.34602,-0.81752,0.4103,-0.73966,0.6845,0.76
48161,46.8,163,83,50,4,0.78,4.355,1.15314,0.34602,-0.7215,0.4103,-0.73966,-0.04554,0.4
48163,53,157,85.2,39,4,0.11,2.408,1.66603,0.16536,-0.77903,1.16332,-0.73966,-1.07659,0.4
48165,42.2,216,80.1,38,2,0.03,1.182,0.7726,1.9418,-0.33795,1.23178,-1.043,-1.72544,0.84
48167,53.9,146,83.2,64,1,54.51,8.604,1.74049,-0.16583,-0.16375,-0.5481,-1.19466,2.2032,1.87
48169,41.2,200,82.4,37,9,0.07,1.95,0.68987,1.46005,-1.04251,1.30024,0.01867,-1.31877,1.11
48171,48.3,205,82.1,34,10,0.04,1.375,1.27722,1.6106,-0.35031,1.50561,0.17034,-1.62301,2.59
48173,43.6,216,82.3,38,2,0.02,0.692,0.88841,1.9418,-0.8089,1.23178,-1.043,-1.9847,0.23
48175,55.3,159,84.9,43,4,0.68,4.221,1.8563,0.22558,-0.50026,0.8895,-0.73966,-0.11694,1.61
48177,52.9,159,84.4,43,4,0.19,2.958,1.65776,0.22558,-0.57254,0.8895,-0.73966,-0.78539,0.68
48179,34.6,216,79.5,38,5,0.1,2.345,0.14388,1.9418,-0.83122,1.23178,-0.588,-1.10949,0.79
48181,41.7,162,83.6,43,4,4.65,6.143,0.73124,0.31591,-1.3221,0.8895,-0.73966,0.90061,0.78
48183,46.2,163,83.5,50,4,0.85,4.439,1.1035,0.34602,-0.90762,0.4103,-0.73966,-0.00149,0.21
48185,49.2,163,83.6,50,4,0.93,4.532,1.35168,0.34602,-0.67612,0.4103,-0.73966,0.04813,0.74
48187,49.7,159,84.3,43,4,0.42,3.748,1.39304,0.22558,-0.82127,0.8895,-0.73966,-0.36722,0.58
48189,38.3,216,78.9,38,2,0.01,0.09,0.44997,1.9418,-0.35121,1.23178,-1.043,-2.30314,-0.07
48191,39.7,200,83.2,37,5,0.11,2.393,0.56578,1.46005,-1.38681,1.30024,-0.588,-1.08415,0.27
48193,46.7,162,84.6,43,5,0.08,2.081,1.14486,0.31591,-1.16032,0.8895,-0.588,-1.24963,-0.65
48195,34.1,216,79.3,38,2,0.07,1.875,0.10252,1.9418,-0.82051,1.23178,-1.043,-1.35872,0.05
48197,38.9,200,84.1,37,4,0.23,3.146,0.4996,1.46005,-1.6977,1.30024,-0.73966,-0.68577,0.14
48199,50.8,163,81.5,50,4,0.34,3.526,1.48404,0.34602,0.02634,0.4103,-0.73966,-0.4846,1.04
48201,52.1,146,83.3,64,1,2.75,5.617,1.59158,-0.16583,-0.34567,-0.5481,-1.19466,0.62224,-0.04
48203,45.4,163,83.3,50,4,1.78,5.184,1.03732,0.34602,-0.92275,0.4103,-0.73966,0.3932,0.52
48205,33.8,216,77.4,38,2,0.06,1.871,0.0777,1.9418,-0.33548,1.23178,-1.043,-1.36084,0.51
48207,42.1,200,84.3,37,9,0.8,4.383,0.76433,1.46005,-1.47586,1.30024,0.01867,-0.03091,2.04
48209,49.3,159,83.5,43,15,0.28,3.341,1.35995,0.22558,-0.64061,0.8895,0.92868,-0.58261,2.18
48211,34.6,216,79.5,38,5,0.26,3.262,0.14388,1.9418,-0.83122,1.23178,-0.588,-0.62449,1.27
48213,47.5,163,82.2,50,9,7.87,6.669,1.21104,0.34602,-0.44611,0.4103,0.01867,1.17892,2.72
48215,59.4,149,84.9,63,2,0.87,4.462,2.19548,-0.07551,-0.14712,-0.47965,-1.043,0.01064,0.46
48217,45.3,162,84.9,43,5,2.36,5.465,1.02905,0.31591,-1.36157,0.8895,-0.588,0.54159,0.83
48219,39.1,216,79.7,38,2,0.03,1.089,0.51615,1.9418,-0.49741,1.23178,-1.043,-1.7745,0.37
48221,46.7,162,84.6,43,5,3.48,5.851,1.14486,0.31591,-1.16032,0.8895,-0.588,0.74638,1.35
48223,43.5,163,82.3,50,4,1.01,4.619,0.88014,0.34602,-0.81752,0.4103,-0.73966,0.0941,0.17
48225,47.7,163,83.7,50,4,0.48,3.872,1.22759,0.34602,-0.8322,0.4103,-0.73966,-0.3016,0.11
48227,44,216,83,38,9,0.15,2.711,0.9215,1.9418,-0.96267,1.23178,0.01867,-0.91615,2.23
48229,44.5,249,80.5,29,12,0.02,0.71,0.96287,2.93539,-0.2474,1.84789,0.47368,-1.97519,4
48231,42.4,162,83,43,4,4.63,6.138,0.78914,0.31591,-1.10048,0.8895,-0.73966,0.89817,1.05
48233,34.6,216,79.5,38,5,0.85,4.439,0.14388,1.9418,-0.83122,1.23178,-0.588,-0.00128,1.9
48235,46.4,205,84.7,34,5,0.01,0.045,1.12005,1.6106,-1.21305,1.50561,-0.588,-2.32725,0.11
48237,45.2,162,84.8,43,9,0.3,3.397,1.02078,0.31591,-1.34329,0.8895,0.01867,-0.55266,0.35
48239,53.5,146,84.4,64,1,3.22,5.774,1.7074,-0.16583,-0.52086,-0.5481,-1.19466,0.70532,-0.02
