FIPS Code,Rural-urban_continuum,urban_influence,mean_temp_jan,mean_sunlight_jan,mean_sunlight_july,mean_humidity_july,top_code,pct_water,ln_pct_water,jan_tmp_z,jan_sun_z,jul_temp_z,jul_hum_z,top_z,pct_water_z,amen_scale
31001,5 ,7 ,24.7 ,180 ,76.7 ,50 ,2 ,0.13 ,2.601 ,-0.67510 ,0.85787 ,-0.93105 ,0.41030 ,-1.04300 ,-0.97447,-2.36 
31003,9 ,9 ,19.8 ,175 ,75.0 ,50 ,4 ,0.16 ,2.763 ,-1.08046 ,0.70733 ,-0.89600 ,0.41030 ,-0.73966 ,-0.88865,-2.49 
31005,9 ,9 ,23.5 ,188 ,72.9 ,70 ,14 ,0.41 ,3.715 ,-0.77437 ,1.09874 ,-0.01267 ,-0.95884 ,0.77701 ,-0.38444,-0.25 
31007,9 ,9 ,26.2 ,175 ,74.1 ,39 ,9 ,0.02 ,0.698 ,-0.55101 ,0.70733 ,-0.10277 ,1.16332 ,0.01867 ,-1.98159,-0.75 
31009,9 ,9 ,22.9 ,188 ,75.0 ,70 ,14 ,0.50 ,3.917 ,-0.82401 ,1.09874 ,-0.62899 ,-0.95884 ,0.77701 ,-0.27757,-0.81 
31011,9 ,9 ,20.6 ,175 ,75.1 ,50 ,14 ,0.08 ,2.098 ,-1.01427 ,0.70733 ,-0.85398 ,0.41030 ,0.77701 ,-1.2406,-1.21 
31013,7 ,8 ,24.9 ,175 ,72.6 ,39 ,4 ,0.24 ,3.160 ,-0.65855 ,0.70733 ,0.18858 ,1.16332 ,-0.73966 ,-0.67846,-0.02 
31015,9 ,9 ,20.3 ,188 ,75.5 ,70 ,4 ,0.83 ,4.423 ,-1.03909 ,1.09874 ,-0.98737 ,-0.95884 ,-0.73966 ,-0.00968,-2.64 
31017,9 ,9 ,22.7 ,188 ,75.0 ,70 ,14 ,0.31 ,3.435 ,-0.84055 ,1.09874 ,-0.64622 ,-0.95884 ,0.77701 ,-0.533,-1.10 
31019,5 ,7 ,22.8 ,174 ,76.3 ,49 ,14 ,0.74 ,4.307 ,-0.83228 ,0.67722 ,-0.98715 ,0.47875 ,0.77701 ,-0.07105,0.04 
31021,8 ,6 ,21.3 ,175 ,76.5 ,50 ,4 ,0.87 ,4.467 ,-0.95637 ,0.70733 ,-1.17012 ,0.41030 ,-0.73966 ,0.01358,-1.73 
31023,6 ,6 ,22.1 ,165 ,76.6 ,57 ,4 ,0.14 ,2.641 ,-0.89019 ,0.40624 ,-1.12810 ,-0.06890 ,-0.73966 ,-0.95291,-3.37 
31025,2 ,2 ,22.9 ,165 ,76.7 ,57 ,4 ,1.23 ,4.811 ,-0.82401 ,0.40624 ,-1.08609 ,-0.06890 ,-0.73966 ,0.19587,-2.12 
31027,9 ,9 ,19.2 ,175 ,75.9 ,50 ,4 ,0.75 ,4.317 ,-1.13009 ,0.70733 ,-1.18967 ,0.41030 ,-0.73966 ,-0.06598,-2.01 
31029,9 ,9 ,26.9 ,176 ,75.7 ,52 ,2 ,0.35 ,3.555 ,-0.49310 ,0.73744 ,-0.47269 ,0.27338 ,-1.04300 ,-0.46935,-1.47 
31031,7 ,8 ,20.4 ,188 ,74.1 ,70 ,14 ,0.82 ,4.403 ,-1.03082 ,1.09874 ,-0.60233 ,-0.95884 ,0.77701 ,-0.02011,-0.74 
31033,7 ,8 ,26.4 ,175 ,73.5 ,39 ,4 ,0.01 ,0.000 ,-0.53447 ,0.70733 ,0.07578 ,1.16332 ,-0.73966 ,-2.35103,-1.68 
31035,9 ,9 ,24.0 ,174 ,76.9 ,56 ,2 ,0.09 ,2.145 ,-0.73301 ,0.67722 ,-1.04512 ,-0.00045 ,-1.04300 ,-1.21552,-3.36 
31037,7 ,8 ,22.2 ,165 ,76.8 ,57 ,14 ,1.30 ,4.867 ,-0.88191 ,0.40624 ,-1.17327 ,-0.06890 ,0.77701 ,0.22537,-0.72 
31039,7 ,8 ,20.0 ,175 ,76.4 ,50 ,14 ,0.44 ,3.789 ,-1.06391 ,0.70733 ,-1.25520 ,0.41030 ,0.77701 ,-0.34543,-0.77 
31041,7 ,8 ,22.9 ,174 ,74.0 ,49 ,14 ,0.01 ,0.389 ,-0.82401 ,0.67722 ,-0.36011 ,0.47875 ,0.77701 ,-2.14528,-1.40 
31043,3 ,2 ,18.0 ,175 ,75.3 ,50 ,4 ,1.29 ,4.857 ,-1.22936 ,0.70733 ,-1.13170 ,0.41030 ,-0.73966 ,0.21999,-1.76 
31045,7 ,8 ,23.0 ,175 ,74.0 ,39 ,5 ,0.33 ,3.496 ,-0.81573 ,0.70733 ,-0.35150 ,1.16332 ,-0.58800 ,-0.50053,-0.39 
31047,7 ,8 ,24.5 ,174 ,75.1 ,49 ,14 ,0.63 ,4.140 ,-0.69164 ,0.67722 ,-0.51807 ,0.47875 ,0.77701 ,-0.1597,0.56 
31049,9 ,9 ,26.0 ,175 ,75.2 ,39 ,4 ,0.20 ,3.016 ,-0.56756 ,0.70733 ,-0.41576 ,1.16332 ,-0.73966 ,-0.75437,-0.61 
31051,8 ,6 ,19.2 ,175 ,75.9 ,50 ,4 ,1.31 ,4.876 ,-1.13009 ,0.70733 ,-1.18967 ,0.41030 ,-0.73966 ,0.23011,-1.71 
31053,4 ,5 ,22.4 ,165 ,76.9 ,57 ,14 ,1.75 ,5.163 ,-0.86537 ,0.40624 ,-1.18293 ,-0.06890 ,0.77701 ,0.38181,-0.55 
31055,2 ,2 ,22.6 ,165 ,77.2 ,57 ,4 ,2.53 ,5.535 ,-0.84882 ,0.40624 ,-1.24637 ,-0.06890 ,-0.73966 ,0.57906,-1.92 
31057,9 ,9 ,28.3 ,176 ,77.0 ,52 ,4 ,0.10 ,2.312 ,-0.37729 ,0.73744 ,-0.70165 ,0.27338 ,-0.73966 ,-1.12694,-1.93 
31059,9 ,9 ,23.6 ,174 ,76.8 ,56 ,2 ,0.03 ,1.021 ,-0.76610 ,0.67722 ,-1.05268 ,-0.00045 ,-1.04300 ,-1.81083,-4.00 
31061,9 ,9 ,26.0 ,180 ,78.0 ,50 ,13 ,0.03 ,1.193 ,-0.56756 ,0.85787 ,-1.16863 ,0.41030 ,0.62534 ,-1.71938,-1.56 
31063,9 ,9 ,25.5 ,176 ,76.0 ,52 ,14 ,0.56 ,4.029 ,-0.60892 ,0.73744 ,-0.67393 ,0.27338 ,0.77701 ,-0.21819,0.29 
31065,9 ,9 ,26.7 ,180 ,78.2 ,50 ,4 ,0.34 ,3.514 ,-0.50965 ,0.85787 ,-1.16211 ,0.41030 ,-0.73966 ,-0.49086,-1.63 
31067,6 ,5 ,24.5 ,174 ,77.9 ,56 ,4 ,0.54 ,3.992 ,-0.69164 ,0.67722 ,-1.27093 ,-0.00045 ,-0.73966 ,-0.23767,-2.26 
31069,9 ,9 ,25.2 ,175 ,74.1 ,39 ,14 ,1.54 ,5.035 ,-0.63374 ,0.70733 ,-0.18890 ,1.16332 ,0.77701 ,0.31405,2.14 
31071,9 ,9 ,20.5 ,188 ,74.2 ,70 ,14 ,0.23 ,3.132 ,-1.02255 ,1.09874 ,-0.62060 ,-0.95884 ,0.77701 ,-0.69295,-1.42 
31073,9 ,9 ,25.5 ,180 ,77.5 ,50 ,4 ,0.99 ,4.593 ,-0.60892 ,0.85787 ,-1.07725 ,0.41030 ,-0.73966 ,0.08003,-1.08 
31075,9 ,9 ,24.8 ,188 ,74.6 ,70 ,14 ,0.89 ,4.493 ,-0.66683 ,1.09874 ,-0.35779 ,-0.95884 ,0.77701 ,0.02718,-0.08 
31077,9 ,9 ,22.2 ,174 ,75.2 ,49 ,14 ,0.15 ,2.724 ,-0.88191 ,0.67722 ,-0.74306 ,0.47875 ,0.77701 ,-0.90903,-0.60 
31079,5 ,7 ,22.3 ,174 ,76.3 ,49 ,1 ,1.05 ,4.658 ,-0.87364 ,0.67722 ,-1.03021 ,0.47875 ,-1.19466 ,0.11445,-1.83 
31081,7 ,8 ,22.3 ,165 ,76.3 ,57 ,2 ,0.56 ,4.031 ,-0.87364 ,0.40624 ,-1.03021 ,-0.06890 ,-1.04300 ,-0.21712,-2.83 
31083,9 ,9 ,26.1 ,180 ,78.0 ,50 ,4 ,3.73 ,5.922 ,-0.55928 ,0.85787 ,-1.16001 ,0.41030 ,-0.73966 ,0.78381,-0.41 
31085,9 ,9 ,25.8 ,176 ,75.4 ,52 ,4 ,0.03 ,1.126 ,-0.58410 ,0.73744 ,-0.48677 ,0.27338 ,-0.73966 ,-1.75488,-2.55 
31087,9 ,9 ,25.8 ,176 ,76.7 ,52 ,4 ,1.19 ,4.778 ,-0.58410 ,0.73744 ,-0.83631 ,0.27338 ,-0.73966 ,0.17804,-0.97 
31089,7 ,8 ,20.3 ,188 ,74.8 ,70 ,14 ,0.21 ,3.025 ,-1.03909 ,1.09874 ,-0.79916 ,-0.95884 ,0.77701 ,-0.74969,-1.67 
31091,9 ,9 ,24.8 ,188 ,74.6 ,70 ,14 ,0.05 ,1.550 ,-0.66683 ,1.09874 ,-0.35779 ,-0.95884 ,0.77701 ,-1.53047,-1.64 
31093,9 ,9 ,22.8 ,174 ,76.1 ,49 ,14 ,1.09 ,4.690 ,-0.83228 ,0.67722 ,-0.93337 ,0.47875 ,0.77701 ,0.13179,0.30 
31095,7 ,8 ,24.0 ,174 ,77.7 ,56 ,4 ,0.43 ,3.763 ,-0.73301 ,0.67722 ,-1.26022 ,-0.00045 ,-0.73966 ,-0.35896,-2.42 
31097,8 ,6 ,24.0 ,174 ,76.6 ,56 ,4 ,0.18 ,2.863 ,-0.73301 ,0.67722 ,-0.96446 ,-0.00045 ,-0.73966 ,-0.83552,-2.60 
31099,7 ,8 ,25.1 ,180 ,76.8 ,50 ,2 ,0.02 ,0.661 ,-0.64201 ,0.85787 ,-0.92349 ,0.41030 ,-1.04300 ,-2.00094,-3.34 
31101,7 ,8 ,25.0 ,176 ,75.2 ,52 ,14 ,4.37 ,6.080 ,-0.65028 ,0.73744 ,-0.50189 ,0.27338 ,0.77701 ,0.86743,1.50 
31103,9 ,9 ,20.3 ,188 ,75.5 ,70 ,4 ,0.11 ,2.431 ,-1.03909 ,1.09874 ,-0.98737 ,-0.95884 ,-0.73966 ,-1.06438,-3.69 
31105,6 ,6 ,27.0 ,175 ,71.5 ,39 ,4 ,0.06 ,1.807 ,-0.48483 ,0.70733 ,0.66522 ,1.16332 ,-0.73966 ,-1.3947,-0.08 
31107,9 ,9 ,19.2 ,175 ,75.9 ,50 ,4 ,2.77 ,5.623 ,-1.13009 ,0.70733 ,-1.18967 ,0.41030 ,-0.73966 ,0.62547,-1.32 
31109,3 ,2 ,22.2 ,165 ,77.3 ,57 ,4 ,0.93 ,4.528 ,-0.88191 ,0.40624 ,-1.30771 ,-0.06890 ,-0.73966 ,0.04593,-2.55 
31111,5 ,7 ,23.4 ,176 ,74.3 ,52 ,14 ,0.43 ,3.764 ,-0.78264 ,0.73744 ,-0.39771 ,0.27338 ,0.77701 ,-0.35882,0.25 
31113,9 ,9 ,23.9 ,188 ,74.3 ,70 ,14 ,0.08 ,2.108 ,-0.74128 ,1.09874 ,-0.35465 ,-0.95884 ,0.77701 ,-1.23538,-1.41 
31115,9 ,9 ,20.5 ,188 ,74.2 ,70 ,14 ,0.23 ,3.133 ,-1.02255 ,1.09874 ,-0.62060 ,-0.95884 ,0.77701 ,-0.69267,-1.42 
31117,9 ,9 ,23.5 ,188 ,72.9 ,70 ,14 ,0.12 ,2.493 ,-0.77437 ,1.09874 ,-0.01267 ,-0.95884 ,0.77701 ,-1.03162,-0.90 
31119,5 ,7 ,20.7 ,175 ,75.9 ,50 ,14 ,0.43 ,3.760 ,-1.00600 ,0.70733 ,-1.06047 ,0.41030 ,0.77701 ,-0.36069,-0.53 
31121,7 ,8 ,23.1 ,165 ,76.7 ,57 ,1 ,1.97 ,5.283 ,-0.80746 ,0.40624 ,-1.06886 ,-0.06890 ,-1.19466 ,0.44561,-2.29 
31123,9 ,9 ,26.2 ,175 ,74.1 ,39 ,14 ,0.42 ,3.747 ,-0.55101 ,0.70733 ,-0.10277 ,1.16332 ,0.77701 ,-0.36776,1.63 
31125,9 ,9 ,22.4 ,165 ,76.1 ,57 ,14 ,1.50 ,5.012 ,-0.86537 ,0.40624 ,-0.96783 ,-0.06890 ,0.77701 ,0.302,-0.42 
31127,7 ,8 ,25.2 ,174 ,77.2 ,56 ,4 ,0.63 ,4.141 ,-0.63374 ,0.67722 ,-1.02243 ,-0.00045 ,-0.73966 ,-0.15893,-1.88 
31129,9 ,9 ,23.6 ,174 ,77.8 ,56 ,13 ,0.11 ,2.439 ,-0.76610 ,0.67722 ,-1.32156 ,-0.00045 ,0.62534 ,-1.06012,-1.85 
31131,6 ,6 ,23.2 ,174 ,77.4 ,56 ,4 ,0.53 ,3.964 ,-0.79919 ,0.67722 ,-1.24846 ,-0.00045 ,-0.73966 ,-0.25285,-2.36 
31133,9 ,9 ,26.2 ,174 ,78.6 ,56 ,4 ,0.29 ,3.363 ,-0.55101 ,0.67722 ,-1.31273 ,-0.00045 ,-0.73966 ,-0.57095,-2.50 
31135,9 ,9 ,26.2 ,176 ,76.2 ,52 ,2 ,0.13 ,2.574 ,-0.55101 ,0.73744 ,-0.66742 ,0.27338 ,-1.04300 ,-0.98854,-2.24 
31137,7 ,8 ,25.5 ,180 ,77.5 ,50 ,4 ,0.12 ,2.456 ,-0.60892 ,0.85787 ,-1.07725 ,0.41030 ,-0.73966 ,-1.05119,-2.21 
31139,9 ,9 ,19.0 ,175 ,75.6 ,50 ,4 ,0.23 ,3.156 ,-1.14664 ,0.70733 ,-1.12623 ,0.41030 ,-0.73966 ,-0.68068,-2.58 
31141,7 ,7 ,22.2 ,165 ,76.8 ,57 ,14 ,1.60 ,5.078 ,-0.88191 ,0.40624 ,-1.17327 ,-0.06890 ,0.77701 ,0.33709,-0.60 
31143,9 ,9 ,21.8 ,165 ,76.7 ,57 ,2 ,0.46 ,3.824 ,-0.91500 ,0.40624 ,-1.18083 ,-0.06890 ,-1.04300 ,-0.32678,-3.13 
31145,7 ,8 ,27.5 ,176 ,77.2 ,52 ,4 ,0.20 ,2.991 ,-0.44347 ,0.73744 ,-0.82433 ,0.27338 ,-0.73966 ,-0.76756,-1.76 
31147,7 ,8 ,26.2 ,174 ,77.3 ,56 ,4 ,0.45 ,3.810 ,-0.55101 ,0.67722 ,-0.96318 ,-0.00045 ,-0.73966 ,-0.3343,-1.91 
31149,9 ,9 ,22.7 ,188 ,75.0 ,70 ,14 ,0.34 ,3.515 ,-0.84055 ,1.09874 ,-0.64622 ,-0.95884 ,0.77701 ,-0.49065,-1.06 
31151,6 ,6 ,23.7 ,174 ,77.4 ,56 ,4 ,0.12 ,2.526 ,-0.75783 ,0.67722 ,-1.20540 ,-0.00045 ,-0.73966 ,-1.01413,-3.04 
31153,2 ,2 ,21.9 ,165 ,77.3 ,57 ,4 ,2.68 ,5.590 ,-0.90673 ,0.40624 ,-1.33355 ,-0.06890 ,-0.73966 ,0.60792,-2.03 
31155,6 ,6 ,22.4 ,165 ,76.9 ,57 ,4 ,0.64 ,4.157 ,-0.86537 ,0.40624 ,-1.18293 ,-0.06890 ,-0.73966 ,-0.15033,-2.60 
31157,5 ,7 ,24.9 ,175 ,73.7 ,39 ,9 ,0.83 ,4.424 ,-0.65855 ,0.70733 ,-0.10719 ,1.16332 ,0.01867 ,-0.00925,1.11 
31159,6 ,6 ,23.3 ,165 ,77.1 ,57 ,4 ,0.17 ,2.814 ,-0.79092 ,0.40624 ,-1.15919 ,-0.06890 ,-0.73966 ,-0.86154,-3.21 
31161,9 ,9 ,21.9 ,175 ,72.0 ,39 ,14 ,1.17 ,4.764 ,-0.90673 ,0.70733 ,0.09151 ,1.16332 ,0.77701 ,0.17051,2.00 
31163,9 ,9 ,22.3 ,174 ,75.8 ,49 ,14 ,1.01 ,4.616 ,-0.87364 ,0.67722 ,-0.89577 ,0.47875 ,0.77701 ,0.09251,0.26 
31165,9 ,9 ,22.1 ,175 ,70.1 ,39 ,5 ,0.04 ,1.262 ,-0.89019 ,0.70733 ,0.61961 ,1.16332 ,-0.58800 ,-1.68323,-0.67 
31167,9 ,9 ,20.4 ,175 ,75.2 ,50 ,14 ,0.29 ,3.351 ,-1.03082 ,0.70733 ,-0.89810 ,0.41030 ,0.77701 ,-0.57718,-0.61 
31169,9 ,9 ,23.6 ,174 ,77.8 ,56 ,4 ,0.14 ,2.607 ,-0.76610 ,0.67722 ,-1.32156 ,-0.00045 ,-0.73966 ,-0.9711,-3.12 
31171,9 ,9 ,22.9 ,188 ,75.0 ,70 ,14 ,0.11 ,2.404 ,-0.82401 ,1.09874 ,-0.62899 ,-0.95884 ,0.77701 ,-1.0784,-1.61 
31173,8 ,6 ,18.8 ,175 ,75.1 ,50 ,4 ,0.62 ,4.120 ,-1.16318 ,0.70733 ,-1.00902 ,0.41030 ,-0.73966 ,-0.17002,-1.96 
31175,9 ,9 ,22.2 ,174 ,75.2 ,49 ,14 ,0.42 ,3.743 ,-0.88191 ,0.67722 ,-0.74306 ,0.47875 ,0.77701 ,-0.3695,-0.06 
31177,2 ,2 ,20.8 ,165 ,75.5 ,57 ,4 ,0.84 ,4.431 ,-0.99773 ,0.40624 ,-0.94431 ,-0.06890 ,-0.73966 ,-0.00527,-2.35 
31179,7 ,8 ,19.0 ,175 ,75.0 ,50 ,4 ,0.01 ,0.120 ,-1.14664 ,0.70733 ,-0.96490 ,0.41030 ,-0.73966 ,-2.28758,-4.02 
31181,9 ,9 ,25.0 ,180 ,77.8 ,50 ,13 ,0.02 ,0.816 ,-0.65028 ,0.85787 ,-1.20098 ,0.41030 ,0.62534 ,-1.91926,-1.88 
31183,9 ,9 ,20.5 ,188 ,74.2 ,70 ,14 ,0.07 ,1.963 ,-1.02255 ,1.09874 ,-0.62060 ,-0.95884 ,0.77701 ,-1.31177,-2.04 
31185,7 ,8 ,23.4 ,165 ,77.2 ,57 ,2 ,0.06 ,1.833 ,-0.78264 ,0.40624 ,-1.17746 ,-0.06890 ,-1.04300 ,-1.38101,-4.05 
32001,6 ,6 ,31.5 ,200 ,73.0 ,19 ,12 ,1.88 ,5.235 ,-0.11257 ,1.46005 ,0.64949 ,2.53247 ,0.47368 ,0.42008,5.42 
32003,2 ,2 ,44.2 ,244 ,89.6 ,14 ,12 ,2.23 ,5.407 ,0.93805 ,2.78485 ,-2.72005 ,2.87475 ,0.47368 ,0.51094,4.86 
32005,7 ,8 ,30.6 ,200 ,68.5 ,19 ,17 ,3.77 ,5.932 ,-0.18702 ,1.46005 ,1.78193 ,2.53247 ,1.23201 ,0.78896,7.61 
32007,5 ,7 ,23.2 ,150 ,69.5 ,19 ,12 ,0.13 ,2.570 ,-0.79919 ,-0.04540 ,0.87568 ,2.53247 ,0.47368 ,-0.99059,2.05 
32009,9 ,9 ,30.2 ,239 ,73.0 ,14 ,12 ,0.01 ,0.332 ,-0.22011 ,2.63430 ,0.53752 ,2.87475 ,0.47368 ,-2.17555,4.12 
32011,9 ,9 ,23.2 ,150 ,69.5 ,19 ,12 ,0.10 ,2.326 ,-0.79919 ,-0.04540 ,0.87568 ,2.53247 ,0.47368 ,-1.11969,1.92 
32013,7 ,8 ,28.2 ,200 ,71.0 ,19 ,12 ,0.10 ,2.333 ,-0.38556 ,1.46005 ,0.90302 ,2.53247 ,0.47368 ,-1.1159,3.87 
32015,7 ,8 ,29.6 ,150 ,70.0 ,19 ,12 ,0.47 ,3.846 ,-0.26974 ,-0.04540 ,1.29248 ,2.53247 ,0.47368 ,-0.31508,3.67 
32017,8 ,6 ,31.5 ,239 ,76.0 ,14 ,12 ,0.03 ,0.950 ,-0.11257 ,2.63430 ,-0.15715 ,2.87475 ,0.47368 ,-1.84826,3.86 
32019,6 ,6 ,31.7 ,200 ,71.1 ,19 ,12 ,1.13 ,4.724 ,-0.09602 ,1.46005 ,1.17759 ,2.53247 ,0.47368 ,0.14959,5.70 
32021,7 ,8 ,32.9 ,239 ,78.0 ,14 ,12 ,1.48 ,4.999 ,0.00325 ,2.63430 ,-0.57432 ,2.87475 ,0.47368 ,0.29528,5.71 
32023,2 ,2 ,30.2 ,239 ,73.0 ,14 ,12 ,0.07 ,1.927 ,-0.22011 ,2.63430 ,0.53752 ,2.87475 ,0.47368 ,-1.33114,4.97 
32027,9 ,9 ,30.0 ,200 ,75.2 ,19 ,12 ,0.97 ,4.573 ,-0.23665 ,1.46005 ,-0.07124 ,2.53247 ,0.47368 ,0.06984,4.23 
32029,8 ,6 ,32.8 ,200 ,69.7 ,19 ,12 ,0.13 ,2.556 ,-0.00502 ,1.46005 ,1.64876 ,2.53247 ,0.47368 ,-0.99787,5.11 
32031,2 ,2 ,31.9 ,200 ,69.3 ,19 ,12 ,3.19 ,5.765 ,-0.07948 ,1.46005 ,1.67880 ,2.53247 ,0.47368 ,0.70077,6.77 
32033,7 ,8 ,23.6 ,150 ,67.2 ,19 ,12 ,0.23 ,3.142 ,-0.76610 ,-0.04540 ,1.52856 ,2.53247 ,0.47368 ,-0.68802,3.04 
32510,4 ,5 ,32.8 ,200 ,69.7 ,19 ,12 ,7.90 ,6.672 ,-0.00502 ,1.46005 ,1.64876 ,2.53247 ,0.47368 ,1.18066,7.29 
33001,6 ,5 ,20.4 ,140 ,70.3 ,68 ,16 ,14.36 ,7.269 ,-1.03082 ,-0.34649 ,0.41941 ,-0.82193 ,1.08035 ,1.49692,0.80 
33003,6 ,6 ,20.4 ,140 ,70.3 ,68 ,20 ,5.89 ,6.378 ,-1.03082 ,-0.34649 ,0.41941 ,-0.82193 ,1.68702 ,1.02499,0.93 
33005,4 ,3 ,22.0 ,140 ,70.2 ,68 ,16 ,2.98 ,5.698 ,-0.89846 ,-0.34649 ,0.58411 ,-0.82193 ,1.08035 ,0.66491,0.26 
33007,7 ,7 ,16.0 ,115 ,63.3 ,79 ,20 ,1.70 ,5.134 ,-1.39481 ,-1.09921 ,1.92259 ,-1.57496 ,1.68702 ,0.36638,-0.09 
33009,5 ,7 ,18.1 ,140 ,69.1 ,68 ,20 ,2.10 ,5.348 ,-1.22109 ,-0.34649 ,0.54397 ,-0.82193 ,1.68702 ,0.4799,0.32 
33011,0 ,1 ,22.2 ,140 ,70.0 ,68 ,16 ,1.77 ,5.177 ,-0.88191 ,-0.34649 ,0.65511 ,-0.82193 ,1.08035 ,0.38914,0.07 
33013,4 ,5 ,20.6 ,140 ,69.7 ,68 ,16 ,2.30 ,5.440 ,-1.01427 ,-0.34649 ,0.59797 ,-0.82193 ,1.08035 ,0.52851,0.02 
33015,2 ,2 ,21.3 ,140 ,68.9 ,68 ,10 ,12.44 ,7.126 ,-0.95637 ,-0.34649 ,0.87336 ,-0.82193 ,0.17034 ,1.42121,0.34 
33017,2 ,2 ,22.8 ,140 ,69.2 ,68 ,10 ,3.94 ,5.976 ,-0.83228 ,-0.34649 ,0.92190 ,-0.82193 ,0.17034 ,0.81223,-0.10 
33019,7 ,7 ,18.1 ,140 ,69.1 ,68 ,16 ,2.63 ,5.573 ,-1.22109 ,-0.34649 ,0.54397 ,-0.82193 ,1.08035 ,0.59901,-0.17 
34001,2 ,2 ,34.8 ,154 ,74.3 ,74 ,1 ,16.43 ,7.404 ,0.16043 ,0.07504 ,0.58418 ,-1.23267 ,-1.19466 ,1.56834,-0.04 
34003,0 ,1 ,30.3 ,153 ,75.9 ,60 ,15 ,5.11 ,6.237 ,-0.21184 ,0.04493 ,-0.23362 ,-0.27427 ,0.92868 ,0.95045,1.20 
34005,0 ,1 ,33.0 ,151 ,77.3 ,60 ,2 ,1.80 ,5.190 ,0.01152 ,-0.01529 ,-0.37749 ,-0.27427 ,-1.04300 ,0.39635,-1.30 
34007,0 ,1 ,32.3 ,151 ,76.8 ,60 ,2 ,2.31 ,5.441 ,-0.04639 ,-0.01529 ,-0.30335 ,-0.27427 ,-1.04300 ,0.52912,-1.15 
34009,2 ,2 ,32.7 ,154 ,75.1 ,74 ,1 ,58.86 ,8.680 ,-0.01329 ,0.07504 ,0.18820 ,-1.23267 ,-1.19466 ,2.24379,0.07 
34011,3 ,2 ,33.2 ,151 ,76.0 ,60 ,1 ,27.68 ,7.926 ,0.02807 ,-0.01529 ,-0.01072 ,-0.27427 ,-1.19466 ,1.84439,0.38 
34013,0 ,1 ,31.4 ,153 ,76.4 ,60 ,9 ,2.55 ,5.540 ,-0.12084 ,0.04493 ,-0.27331 ,-0.27427 ,0.01867 ,0.58146,-0.02 
34015,0 ,1 ,32.4 ,151 ,75.7 ,60 ,2 ,3.60 ,5.886 ,-0.03811 ,-0.01529 ,0.00103 ,-0.27427 ,-1.04300 ,0.76464,-0.61 
34017,0 ,1 ,31.0 ,153 ,74.8 ,60 ,2 ,25.07 ,7.827 ,-0.15393 ,0.04493 ,0.12244 ,-0.27427 ,-1.04300 ,1.79208,0.49 
34019,1 ,1 ,29.2 ,153 ,74.5 ,60 ,15 ,1.77 ,5.177 ,-0.30283 ,0.04493 ,0.04807 ,-0.27427 ,0.92868 ,0.3896,0.83 
34021,2 ,2 ,32.1 ,151 ,75.9 ,60 ,5 ,1.28 ,4.849 ,-0.06293 ,-0.01529 ,-0.07858 ,-0.27427 ,-0.58800 ,0.21562,-0.80 
34023,0 ,1 ,31.2 ,151 ,74.9 ,60 ,2 ,3.73 ,5.920 ,-0.13738 ,-0.01529 ,0.11278 ,-0.27427 ,-1.04300 ,0.78285,-0.57 
34025,0 ,1 ,31.3 ,151 ,74.5 ,60 ,2 ,29.08 ,7.975 ,-0.12911 ,-0.01529 ,0.22895 ,-0.27427 ,-1.04300 ,1.87058,0.64 
34027,0 ,1 ,27.6 ,153 ,72.5 ,60 ,15 ,2.55 ,5.543 ,-0.43520 ,0.04493 ,0.44802 ,-0.27427 ,0.92868 ,0.58285,1.30 
34029,0 ,1 ,31.3 ,151 ,74.5 ,60 ,2 ,30.52 ,8.024 ,-0.12911 ,-0.01529 ,0.22895 ,-0.27427 ,-1.04300 ,1.89621,0.66 
34031,0 ,1 ,30.3 ,153 ,75.9 ,60 ,15 ,6.10 ,6.413 ,-0.21184 ,0.04493 ,-0.23362 ,-0.27427 ,0.92868 ,1.04382,1.30 
34033,1 ,1 ,32.0 ,151 ,75.8 ,60 ,2 ,9.31 ,6.837 ,-0.07120 ,-0.01529 ,-0.06031 ,-0.27427 ,-1.04300 ,1.26793,-0.20 
34035,0 ,1 ,29.8 ,153 ,74.5 ,60 ,9 ,0.11 ,2.411 ,-0.25320 ,0.04493 ,0.09975 ,-0.27427 ,0.01867 ,-1.07479,-1.44 
34037,1 ,1 ,25.2 ,153 ,71.7 ,60 ,16 ,2.75 ,5.615 ,-0.63374 ,0.04493 ,0.45641 ,-0.27427 ,1.08035 ,0.62148,1.30 
34039,0 ,1 ,31.6 ,153 ,75.5 ,60 ,9 ,2.06 ,5.327 ,-0.10429 ,0.04493 ,-0.01409 ,-0.27427 ,0.01867 ,0.46863,0.14 
34041,1 ,1 ,29.7 ,153 ,74.4 ,60 ,16 ,1.34 ,4.898 ,-0.26147 ,0.04493 ,0.11802 ,-0.27427 ,1.08035 ,0.24146,0.95 
35001,2 ,2 ,35.2 ,233 ,78.7 ,28 ,12 ,0.22 ,3.106 ,0.19352 ,2.45365 ,-0.56444 ,1.91635 ,0.47368 ,-0.70691,3.77 
35003,9 ,9 ,30.7 ,258 ,67.5 ,36 ,21 ,0.02 ,0.566 ,-0.17875 ,3.20637 ,2.05942 ,1.36870 ,1.83868 ,-2.05161,6.24 
35005,5 ,7 ,38.1 ,246 ,79.2 ,35 ,15 ,0.07 ,1.936 ,0.43342 ,2.84507 ,-0.44910 ,1.43715 ,0.92868 ,-1.32635,3.87 
