year,cofip_sub,cofip_nbr
2011,1077,47055
2011,13295,47065
2011,13313,47011
2011,1077,47071
2011,37121,47019
2011,37115,47059
2011,5035,47157
2011,29143,47095
2011,28139,47069
2011,28009,47069
2011,21231,47151
2011,1089,47051
2011,37189,47091
2011,28009,47047
2011,21231,47137
2011,21221,47161
2011,21035,47079
2011,21147,47151
2011,37173,47155
2011,1071,47115
2011,37075,47009
2011,13047,47065
2011,21171,47027
2011,5093,47167
2011,37087,47155
2011,40025,48111
2011,40023,48387
2011,35015,48301
2011,35037,48117
2011,40009,48483
2011,40129,48483
2011,35059,48111
2011,40139,48357
2011,40139,48421
2011,22019,48351
2011,40007,48357
2011,35037,48359
2011,35025,48003
2011,35015,48109
2011,40045,48295
2011,35037,48205
2011,35035,48109
2011,22017,48365
2011,40033,48485
2011,22085,48403
2011,22031,48365
2011,35015,48389
2011,5091,48037
2011,22085,48419
2011,35059,48205
2011,35009,48117
2011,5091,48067
2011,40057,48075
2011,35041,48079
2011,35041,48017
2011,40023,48277
2011,40085,48337
2011,40139,48195
2011,40095,48181
2011,40089,48037
2011,40141,48487
2011,40057,48197
2011,40085,48097
2011,22031,48419
2011,35035,48229
2011,40013,48181
2011,40085,48181
2011,22085,48351
2011,22115,48351
2011,35025,48501
2011,40067,48337
2011,22017,48067
2011,40089,48387
2011,22023,48245
2011,22019,48361
2011,22017,48203
2011,35025,48495
2011,40007,48295
2011,35025,48079
2011,22023,48361
2011,35009,48017
2011,40129,48211
2011,40057,48087
2011,35035,48141
2011,40013,48277
2011,40045,48211
2011,40141,48485
2011,35009,48369
2011,40065,48197
2011,40009,48087
2011,40033,48077
2011,40067,48077
2011,5081,48037
2011,35025,48165
2011,35025,48301
2011,40013,48147
2011,40025,48421
2011,22017,48315
2011,40065,48487
2011,35013,48141
2011,22011,48351
2011,8085,49037
2011,8033,49037
2011,32017,49021
2011,8085,49019
2011,8077,49037
2011,16041,49033
2011,8113,49037
2011,32017,49053
2011,32033,49023
2011,4005,49025
2011,16007,49005
2011,8077,49019
2011,8081,49047
2011,8081,49009
2011,8045,49047
2011,32017,49001
2011,16071,49005
2011,35045,49037
2011,4017,49037
2011,32033,49027
2011,16071,49003
2011,8083,49037
2011,8103,49047
2011,8045,49019
2011,16031,49003
2011,4001,49037
2011,32017,49027
2011,32033,49045
2011,16041,49005
2011,32007,49045
2011,16007,49033
2011,4015,49053
2011,4005,49037
2011,32007,49003
2011,4015,49025
2011,33009,50017
2011,25003,50003
2011,36115,50021
2011,25011,50003
2011,33019,50025
2011,36115,50003
2011,33005,50025
2011,25011,50025
2011,36031,50007
2011,36115,50001
2011,36019,50013
2011,36083,50003
2011,33007,50009
2011,36031,50001
2011,36019,50007
2011,33009,50009
2011,33009,50027
2011,33019,50027
2011,33009,50005
2011,47067,51105
2011,37033,51590
2011,37145,51083
2011,47163,51169
2011,37009,51077
2011,37185,51025
2011,47091,51191
2011,24017,51059
2011,37073,51175
2011,21195,51195
2011,37053,51810
2011,37171,51077
2011,47073,51169
2011,37185,51117
2011,37073,51800
2011,37169,51141
2011,37029,51550
2011,37157,51089
2011,37091,51175
2011,37033,51143
2011,24031,51013
2011,37169,51089
2011,24021,51107
2011,37033,51083
2011,24031,51107
2011,37077,51117
2011,37157,51143
2011,21095,51105
2011,47025,51105
2011,37171,51035
2011,24039,51001
2011,24033,51059
2011,37131,51081
2011,47163,51520
2011,47067,51169
2011,37131,51025
2011,37077,51083
2011,37005,51077
2011,37181,51117
2011,24043,51107
2011,21013,51105
2011,24031,51059
2011,21133,51195
2011,37171,51141
2011,24039,51001
2011,37053,51550
2011,21095,51195
2011,47163,51191
2011,24033,51510
2011,47091,51077
2011,24047,51001
2011,21195,51051
2011,37131,51175
2011,21195,51027
2011,37029,51800
2011,41049,53005
2011,41009,53069
2011,41051,53059
2011,41009,53011
2011,41009,53015
2011,16021,53051
2011,16069,53075
2011,41007,53069
2011,41055,53039
2011,16057,53075
2011,16017,53063
2011,41063,53013
2011,16055,53063
2011,41059,53005
2011,41065,53039
2011,16069,53003
2011,41049,53039
2011,41063,53023
2011,41027,53039
2011,41063,53003
2011,41021,53039
2011,16009,53063
2011,41059,53013
2011,41059,53071
2011,16009,53075
2011,41027,53059
2011,16017,53051
2011,41051,53011
2011,24001,54057
2011,39105,54053
2011,24043,54065
2011,39029,54029
2011,51091,54075
2011,39081,54069
2011,42125,54069
2011,42125,54009
2011,39105,54107
2011,42051,54061
2011,51027,54059
2011,39053,54053
2011,39053,54011
2011,42059,54061
2011,24023,54077
2011,39013,54069
2011,39167,54107
2011,42059,54103
2011,51043,54003
2011,42051,54077
2011,51071,54055
2011,24043,54003
2011,39105,54035
2011,39009,54107
2011,39167,54095
2011,21159,54059
2011,51165,54071
2011,51107,54037
2011,51005,54025
2011,51091,54071
2011,51043,54037
2011,42125,54029
2011,21159,54099
2011,51165,54031
2011,51015,54071
2011,51069,54003
2011,24023,54057
2011,24001,54027
2011,51021,54055
2011,39081,54009
2011,51017,54075
2011,24001,54065
2011,51071,54063
2011,51069,54031
2011,39167,54073
2011,42007,54029
2011,42059,54051
2011,39111,54051
2011,21195,54059
2011,42125,54051
2011,51071,54089
2011,51045,54063
2011,21127,54099
2011,51171,54031
2011,51069,54027
2011,51069,54065
2011,39087,54011
2011,24043,54037
2011,51069,54037
2011,39111,54103
2011,51027,54047
2011,24023,54023
2011,39111,54095
2011,51185,54055
2011,39081,54029
2011,39013,54051
2011,39087,54099
2011,51185,54047
2011,51017,54025
2011,21019,54099
2011,51005,54063
2011,19005,55023
2011,27169,55011
2011,27169,55063
2011,27049,55091
2011,17201,55105
2011,17111,55059
2011,19061,55043
2011,27115,55031
2011,17201,55045
2011,27157,55011
2011,19043,55023
2011,26071,55041
2011,27017,55031
2011,17177,55065
2011,17177,55045
2011,26053,55051
2011,27025,55013
2011,17007,55127
2011,19043,55043
2011,17097,55059
2011,17085,55065
2011,27163,55093
2011,26071,55125
2011,17007,55105
2011,27055,55123
2011,27163,55095
2011,27055,55063
2011,17111,55127
2011,27157,55091
2011,27037,55093
2011,27115,55013
2011,26043,55075
2011,27169,55121
2011,26071,55037
2011,26109,55075
2011,26053,55125
2011,27049,55093
2011,27163,55109
2011,26043,55037
2011,19005,55123
2011,27137,55031
2011,27025,55095
2011,17085,55043
2011,46081,56011
2011,30075,56033
2011,31105,56021
2011,30009,56003
2011,46033,56045
2011,16043,56039
2011,46019,56011
2011,46081,56045
2011,49043,56041
2011,8069,56021
2011,30031,56029
2011,30011,56011
2011,16081,56039
2011,16019,56023
2011,49033,56023
2011,31165,56015
2011,8123,56021
2011,46033,56027
2011,30003,56033
2011,31157,56015
2011,8057,56001
2011,30075,56011
2011,30009,56029
2011,31165,56027
2011,46103,56045
2011,8107,56007
2011,8057,56007
2011,30031,56039
2011,8081,56007
2011,16029,56023
2011,16007,56023
2011,31007,56021
2011,31007,56015
2011,30067,56029
2011,49043,56037
2011,8069,56001
2011,8081,56037
2011,16019,56039
2011,49009,56037
2011,30003,56003
2011,30075,56005
2011,46047,56027
2011,49033,56041
2012,4027,6025
2012,4015,6071
2012,4012,6071
2012,4012,6025
2012,4012,6065
2012,4001,8083
2012,1003,12033
2012,1061,12131
2012,1039,12131
2012,1053,12091
2012,1069,12063
2012,1061,12063
2012,1039,12091
2012,1053,12033
2012,1061,12059
2012,1053,12113
2012,12065,13027
2012,12039,13087
2012,1113,13053
2012,1017,13145
2012,12065,13275
2012,12089,13049
2012,12073,13131
2012,1019,13055
2012,12003,13065
2012,1113,13259
2012,1081,13145
2012,1081,13215
2012,12047,13101
2012,1005,13061
2012,1071,13083
2012,1019,13115
2012,1069,13099
2012,12039,13131
2012,1017,13285
2012,12079,13185
2012,1067,13099
2012,1113,13215
2012,1111,13285
2012,1029,13233
2012,1111,13149
2012,12063,13253
2012,1005,13259
2012,12003,13049
2012,12073,13275
2012,1069,13253
2012,1049,13083
2012,12023,13065
2012,1029,13143
2012,12003,13299
2012,12047,13185
2012,1005,13239
2012,1111,13045
2012,1029,13045
2012,1049,13055
2012,1019,13233
2012,12079,13027
2012,12089,13039
2012,12023,13101
2012,1067,13061
2012,1049,13295
2012,12039,13253
2012,17075,18111
2012,17023,18167
2012,17185,18051
2012,17059,18129
2012,17185,18083
2012,17091,18111
2012,17031,18089
2012,17033,18153
2012,17101,18083
2012,17033,18083
2012,17091,18089
2012,17183,18007
2012,17075,18007
2012,17183,18171
2012,17193,18129
2012,17045,18165
2012,17023,18153
2012,17183,18165
2012,17193,18051
2012,17045,18167
2012,17197,18089
2012,17071,19057
2012,17085,19097
2012,17071,19111
2012,17067,19111
2012,17015,19097
2012,17161,19115
2012,17015,19045
2012,17085,19061
2012,17131,19115
2012,17131,19057
2012,17161,19139
2012,17161,19163
2012,17195,19045
2012,17161,19045
2012,8009,20129
2012,8063,20181
2012,8125,20023
2012,8061,20071
2012,8017,20071
2012,8099,20075
2012,8099,20071
2012,8017,20199
2012,8099,20187
2012,8009,20187
2012,8063,20023
2012,8063,20199
2012,18163,21101
2012,17069,21055
2012,17003,21007
2012,18019,21111
2012,18019,21223
2012,18019,21185
2012,17059,21225
2012,18173,21101
2012,18025,21163
2012,18029,21015
2012,18147,21059
2012,17153,21007
2012,18061,21093
2012,18061,21163
2012,18155,21015
2012,18077,21041
2012,17153,21145
2012,17127,21145
2012,18061,21111
2012,17069,21225
2012,18123,21163
2012,18129,21101
2012,18123,21091
2012,18147,21091
2012,18123,21027
2012,18043,21111
2012,18155,21077
2012,17127,21139
2012,18115,21015
2012,17151,21139
2012,17069,21139
2012,18155,21041
2012,18129,21225
2012,18173,21059
2012,18077,21223
2012,5139,22027
2012,5003,22111
2012,5091,22017
2012,5139,22111
2012,5027,22119
2012,5073,22119
2012,5017,22035
2012,5091,22015
2012,5139,22067
2012,5003,22067
2012,5017,22067
2012,5027,22027
2012,5017,22123
2012,5073,22015
2012,10005,24045
2012,10005,24019
2012,10005,24011
2012,10001,24035
2012,10001,24011
2012,10003,24029
2012,10003,24015
2012,10001,24029
2012,10005,24047
2012,9005,25013
2012,9013,25027
2012,9003,25013
2012,9013,25013
2012,9015,25027
2012,9005,25003
2012,18087,26023
2012,18141,26021
2012,18039,26149
2012,18151,26023
2012,18087,26149
2012,18151,26059
2012,18141,26027
2012,18091,26021
2012,18039,26027
2012,19191,27055
2012,19143,27063
2012,19109,27043
2012,19131,27099
2012,19063,27091
2012,19143,27105
2012,19109,27091
2012,19119,27133
2012,19005,27055
2012,19191,27045
2012,19119,27105
2012,19089,27099
2012,19189,27043
2012,19195,27047
2012,19189,27047
2012,19195,27099
2012,19089,27045
2012,19059,27063
2012,19063,27063
2012,1023,28153
2012,22107,28021
2012,1107,28087
2012,1129,28041
2012,1075,28095
2012,22117,28113
2012,5077,28143
2012,1077,28141
2012,5017,28011
2012,22117,28109
2012,5107,28143
2012,1093,28057
2012,1129,28153
2012,22107,28063
2012,22037,28005
2012,1119,28103
2012,22037,28157
2012,1093,28095
2012,22117,28147
2012,22029,28001
2012,1119,28075
2012,1107,28103
2012,1023,28075
2012,5017,28055
2012,22065,28149
2012,22105,28113
2012,22035,28149
2012,22107,28001
2012,22035,28055
2012,1059,28141
2012,1097,28041
2012,22125,28157
2012,22117,28091
2012,1119,28069
2012,22103,28045
2012,5035,28143
2012,1075,28087
2012,5107,28011
2012,22091,28005
2012,1023,28023
2012,22029,28157
2012,1097,28059
2012,5035,28033
2012,1033,28141
2012,1059,28057
2012,22107,28149
2012,1097,28039
2012,22065,28149
2012,5107,28027
2012,5041,28011
2012,22105,28005
2012,5017,28151
2012,22103,28109
2012,17157,29157
2012,20121,29013
2012,21075,29143
2012,17119,29183
2012,19051,29197
2012,19177,29045
2012,17149,29127
2012,20209,29095
2012,17149,29163
2012,5015,29209
2012,20091,29037
2012,20091,29095
2012,20209,29047
2012,20037,29011
2012,19185,29129
2012,17083,29183
2012,19071,29005
2012,5009,29213
2012,20107,29013
2012,20121,29037
2012,17133,29099
2012,5021,29023
2012,5015,29009
2012,17067,29045
2012,19051,29199
2012,17013,29163
2012,19145,29005
2012,19177,29199
2012,17003,29133
2012,21039,29133
2012,19053,29129
2012,20037,29217
2012,19145,29147
2012,5135,29149
2012,17067,29111
2012,19111,29045
2012,20043,29087
2012,17181,29031
2012,17149,29173
2012,20021,29145
2012,17003,29201
2012,19159,29227
2012,19053,29081
2012,17181,29157
2012,21075,29133
2012,5021,29069
2012,5093,29155
2012,17119,29510
2012,5007,29009
2012,20043,29003
2012,5049,29153
2012,20005,29021
2012,19173,29227
2012,20043,29021
2012,19185,29171
2012,19159,29081
2012,20011,29217
2012,17157,29186
2012,17003,29031
2012,21007,29133
2012,20005,29165
2012,20209,29165
2012,21075,29143
2012,5031,29069
2012,5121,29149
2012,19007,29171
2012,20037,29097
2012,5089,29153
2012,20103,29165
2012,5055,29069
2012,5121,29181
2012,5049,29149
2012,5089,29213
2012,17013,29183
2012,5005,29153
2012,19007,29197
2012,5021,29181
2012,20021,29097
2012,17163,29510
2012,17013,29113
2012,17133,29189
2012,5093,29069
2012,19173,29147
2012,5007,29119
2012,21105,29133
2012,17119,29189
2012,17133,29186
2012,5049,29091
2012,17077,29157
2012,17001,29127
2012,17001,29111
2012,20107,29217
2012,17163,29189
2012,5015,29213
2012,16049,30081
2012,16021,30053
2012,16017,30053
2012,16079,30089
2012,16033,30001
2012,16059,30001
2012,16049,30063
2012,16035,30063
2012,16043,30031
2012,16035,30061
2012,16043,30001
2012,16079,30061
2012,16017,30089
2012,16043,30057
2012,16059,30081
2012,29087,31127
2012,20201,31095
2012,8095,31029
2012,20153,31057
2012,20157,31095
2012,20183,31181
2012,19085,31177
2012,20117,31133
2012,20039,31145
2012,19085,31021
2012,8095,31135
2012,20043,31147
2012,20131,31147
2012,8125,31057
2012,20147,31061
2012,19193,31173
2012,8075,31105
2012,29005,31131
2012,20089,31181
2012,20157,31129
2012,20013,31147
2012,29005,31127
2012,8115,31033
2012,29087,31147
2012,19155,31055
2012,20089,31129
2012,8115,31135
2012,19133,31173
2012,19129,31153
2012,20147,31083
2012,20137,31083
2012,19133,31021
2012,19193,31043
2012,19155,31153
2012,20153,31145
2012,20039,31065
2012,20183,31061
2012,19071,31025
2012,20137,31065
2012,8123,31105
2012,20153,31087
2012,8075,31033
2012,20201,31169
2012,20023,31057
2012,20157,31169
2012,20131,31133
2012,19155,31177
2012,8125,31029
2012,19071,31131
2012,8115,31049
2012,20201,31067
2012,20117,31067
2012,19129,31025
2012,6049,32031
2012,4015,32017
2012,6071,32003
2012,6051,32009
2012,16073,32007
2012,6051,32005
2012,6003,32005
2012,6091,32031
2012,16031,32007
2012,6057,32031
2012,6027,32023
2012,6027,32003
2012,6027,32009
2012,6061,32510
2012,4015,32003
2012,16073,32013
2012,6051,32021
2012,6061,32031
2012,6017,32005
2012,6035,32031
2012,6051,32019
2012,16083,32007
2012,6061,32005
2012,23031,33003
2012,25009,33015
2012,25027,33011
2012,23031,33017
2012,25017,33011
2012,25027,33005
2012,23017,33003
2012,23031,33015
2012,25009,33011
2012,23017,33007
2012,25011,33005
2012,10003,34033
2012,10003,34015
2012,10003,34033
2012,4001,35031
2012,4011,35023
2012,8007,35045
2012,4011,35017
2012,8067,35045
2012,8071,35059
2012,8023,35007
2012,4011,35003
2012,8071,35007
2012,4003,35023
2012,8021,35039
2012,8023,35055
2012,4001,35003
2012,8009,35059
2012,8007,35039
2012,4001,35006
2012,4001,35045
2012,8083,35045
2012,8021,35055
2012,34003,36119
2012,34003,36061
2012,34037,36071
2012,34031,36071
2012,25003,36021
2012,25003,36027
2012,34031,36087
2012,9001,36079
2012,34017,36061
2012,34003,36005
2012,9001,36119
2012,25003,36083
2012,9005,36027
2012,9001,36027
2012,34003,36087
2012,13241,37113
2012,13241,37099
2012,13291,37043
2012,13241,37043
2012,13111,37039
2012,13291,37039
2012,13281,37043
2012,27027,38077
2012,27089,38099
2012,30085,38105
2012,27027,38017
2012,27089,38035
2012,27155,38077
2012,27069,38067
2012,27107,38097
2012,30025,38033
2012,30025,38087
2012,30091,38105
2012,27107,38017
2012,27119,38097
2012,30109,38053
2012,30083,38105
2012,30109,38033
2012,27167,38077
2012,27119,38035
2012,30083,38053
2012,27089,38067
2012,30025,38011
2012,30085,38053
2012,30091,38023
2012,26115,39095
2012,21161,39001
2012,26059,39171
2012,18001,39161
2012,26059,39051
2012,21191,39025
2012,18075,39037
2012,21089,39145
2012,26091,39051
2012,18177,39135
2012,18033,39171
2012,21019,39087
2012,21037,39061
2012,18029,39017
2012,18161,39017
2012,21089,39087
2012,18075,39107
2012,18047,39061
2012,18161,39135
2012,18151,39171
2012,21037,39025
2012,21023,39025
2012,21023,39015
2012,18003,39125
2012,18135,39037
2012,21161,39015
2012,21015,39061
2012,21117,39061
2012,21135,39145
2012,18177,39037
2012,21135,39001
2012,18047,39017
2012,18001,39107
2012,18003,39039
2012,18033,39039
2012,18029,39061
2012,26091,39095
2012,18003,39161
2012,5033,40135
2012,20191,40053
2012,5127,40079
2012,20007,40003
2012,20129,40139
2012,20119,40007
2012,5033,40001
2012,20025,40007
2012,20099,40035
2012,20021,40035
2012,20007,40151
2012,20025,40059
2012,20129,40025
2012,5007,40001
2012,20077,40003
2012,20125,40105
2012,20175,40139
2012,20035,40113
2012,35059,40025
2012,5113,40079
2012,20035,40071
2012,20175,40007
2012,20099,40105
2012,20077,40053
2012,5081,40089
2012,5113,40089
2012,20021,40115
2012,5007,40041
2012,20125,40147
2012,5133,40089
2012,20033,40059
2012,5131,40135
2012,8009,40025
2012,29119,40115
2012,20019,40113
2012,5143,40001
2012,29145,40115
2012,29119,40041
2012,20033,40151
2012,20019,40147
2012,20189,40139
2012,20191,40071
2012,5131,40079
2012,32031,41037
2012,6093,41035
2012,6015,41033
2012,16049,41063
2012,32031,41025
2012,6049,41037
2012,16087,41045
2012,16087,41001
2012,32013,41025
2012,6093,41033
2012,16003,41063
2012,16069,41063
2012,6015,41015
2012,6093,41029
2012,16075,41045
2012,16003,41001
2012,16073,41045
2012,6049,41035
2012,32013,41045
2012,16027,41045
2012,34041,42017
2012,24021,42001
2012,36025,42127
2012,34037,42103
2012,24025,42071
2012,24001,42009
2012,34015,42045
2012,36007,42115
2012,36107,42115
2012,24001,42111
2012,24013,42133
2012,36105,42127
2012,34037,42089
2012,39007,42049
2012,36013,42123
2012,36015,42015
2012,39099,42073
2012,39029,42007
2012,24015,42029
2012,24023,42111
2012,36003,42083
2012,24043,42057
2012,36009,42123
2012,34041,42089
2012,34021,42017
2012,39029,42073
2012,24021,42055
2012,36007,42127
2012,39155,42085
2012,34019,42017
2012,39007,42039
2012,36015,42117
2012,24043,42055
2012,39099,42085
2012,10003,42029
2012,36071,42103
2012,10003,42045
2012,24005,42133
2012,36009,42083
2012,34005,42101
2012,39155,42039
2012,36107,42015
2012,34005,42017
2012,24015,42071
2012,10003,42029
2012,36105,42103
2012,34015,42101
2012,36101,42117
2012,34007,42101
2012,36003,42105
2012,36101,42105
2012,34041,42095
2012,24001,42057
2012,24023,42051
2012,36013,42049
2012,24013,42001
2012,24025,42133
2012,25027,44007
2012,25021,44007
2012,25005,44001
2012,9015,44003
2012,25005,44007
2012,25005,44005
2012,9011,44009
2012,9011,44003
2012,9015,44007
2012,37161,45021
2012,37155,45033
2012,37155,45069
2012,37089,45045
2012,37175,45073
2012,13033,45003
2012,13137,45073
2012,13051,45053
2012,13241,45073
2012,37153,45069
2012,37045,45021
2012,37149,45083
2012,13119,45073
2012,37179,45057
2012,13181,45065
2012,37175,45045
2012,37155,45051
2012,13251,45005
2012,13073,45037
2012,13147,45073
2012,37119,45091
2012,13103,45053
2012,13245,45037
2012,13251,45049
2012,37007,45069
2012,37175,45077
2012,13257,45073
2012,37045,45091
2012,13245,45003
2012,37149,45045
2012,37153,45025
2012,37007,45025
2012,13105,45001
2012,37161,45083
2012,37119,45057
2012,37019,45051
2012,13033,45005
2012,13103,45049
2012,13105,45065
2012,13147,45007
2012,13033,45011
2012,13073,45065
2012,37099,45073
2012,37047,45051
2012,37165,45069
2012,13105,45007
2012,37113,45073
2012,37047,45033
2012,37071,45091
2012,37179,45025
2012,38051,46021
2012,31031,46113
2012,27133,46101
2012,27117,46101
2012,27073,46051
2012,27073,46039
2012,38081,46013
2012,27081,46101
2012,19193,46127
2012,30025,46063
2012,31031,46121
2012,38001,46105
2012,31043,46127
2012,31027,46027
2012,31051,46027
2012,31107,46009
2012,31107,46023
2012,31015,46023
2012,38001,46031
2012,38085,46031
2012,38029,46031
2012,31031,46123
2012,27081,46039
2012,38021,46013
2012,38021,46089
2012,30011,46019
2012,31027,46135
2012,38081,46109
2012,31103,46053
2012,38077,46091
2012,27011,46051
2012,38077,46109
2012,27117,46011
2012,19119,46083
2012,31045,46113
2012,38011,46063
2012,27073,46051
2012,19119,46099
2012,31103,46123
2012,31051,46127
2012,27081,46011
2012,31107,46135
2012,27133,46099
2012,19149,46127
2012,31031,46007
2012,38029,46021
2012,19167,46127
2012,31165,46047
2012,31015,46053
2012,31161,46113
2012,19167,46083
2012,31045,46047
2012,27155,46109
2012,38081,46091
2012,27117,46099
2012,38051,46089
2012,27011,46109
2012,38001,46063
2012,30011,46063
2012,27173,46039
2012,31103,46121
2012,5035,47167
2012,1071,47051
2012,21075,47131
2012,28003,47071
2012,1077,47181
2012,28003,47069
2012,37011,47091
2012,37011,47019
2012,37115,47171
2012,1089,47103
2012,28033,47157
2012,37039,47123
2012,5093,47097
2012,21171,47111
2012,1083,47103
2012,37009,47091
2012,21219,47125
2012,21075,47095
2012,37173,47009
2012,21105,47183
2012,28141,47071
2012,21147,47013
2012,28003,47109
2012,37199,47171
2012,21035,47161
2012,37115,47029
2012,21083,47079
2012,37075,47123
2012,21047,47125
2012,21141,47147
2012,37087,47029
2012,21053,47137
2012,37039,47139
2012,37121,47171
2012,21047,47161
2012,21003,47111
2012,21235,47025
2012,13083,47065
2012,28093,47047
2012,21235,47013
2012,21105,47131
2012,1077,47099
2012,21053,47027
2012,29155,47095
2012,13083,47115
2012,13213,47011
2012,1083,47055
2012,21057,47027
2012,28093,47157
2012,13111,47139
2012,21083,47183
2012,21003,47165
2012,13213,47139
2012,21075,47095
2012,21013,47025
2012,13313,47065
2012,21213,47147
2012,29155,47045
2012,5093,47045
2012,21219,47147
2012,21213,47165
2012,1077,47055
2012,13295,47065
2012,13313,47011
2012,1077,47071
2012,37121,47019
2012,37115,47059
2012,5035,47157
2012,29143,47095
2012,28139,47069
2012,28009,47069
2012,21231,47151
2012,1089,47051
2012,37189,47091
2012,28009,47047
2012,21231,47137
2012,21221,47161
2012,21035,47079
2012,21147,47151
2012,37173,47155
2012,1071,47115
2012,37075,47009
2012,13047,47065
2012,21171,47027
2012,5093,47167
2012,37087,47155
2012,40025,48111
2012,40023,48387
2012,35015,48301
2012,35037,48117
2012,40009,48483
2012,40129,48483
2012,35059,48111
2012,40139,48357
2012,40139,48421
2012,22019,48351
2012,40007,48357
2012,35037,48359
2012,35025,48003
2012,35015,48109
2012,40045,48295
2012,35037,48205
2012,35035,48109
2012,22017,48365
2012,40033,48485
2012,22085,48403
2012,22031,48365
2012,35015,48389
2012,5091,48037
2012,22085,48419
2012,35059,48205
2012,35009,48117
2012,5091,48067
2012,40057,48075
2012,35041,48079
2012,35041,48017
2012,40023,48277
2012,40085,48337
2012,40139,48195
2012,40095,48181
2012,40089,48037
2012,40141,48487
2012,40057,48197
2012,40085,48097
2012,22031,48419
2012,35035,48229
2012,40013,48181
2012,40085,48181
2012,22085,48351
2012,22115,48351
2012,35025,48501
2012,40067,48337
2012,22017,48067
2012,40089,48387
2012,22023,48245
2012,22019,48361
2012,22017,48203
2012,35025,48495
2012,40007,48295
2012,35025,48079
2012,22023,48361
2012,35009,48017
2012,40129,48211
2012,40057,48087
2012,35035,48141
2012,40013,48277
2012,40045,48211
2012,40141,48485
2012,35009,48369
2012,40065,48197
2012,40009,48087
2012,40033,48077
2012,40067,48077
2012,5081,48037
2012,35025,48165
2012,35025,48301
2012,40013,48147
2012,40025,48421
2012,22017,48315
2012,40065,48487
2012,35013,48141
2012,22011,48351
2012,8085,49037
2012,8033,49037
2012,32017,49021
2012,8085,49019
2012,8077,49037
2012,16041,49033
2012,8113,49037
2012,32017,49053
2012,32033,49023
2012,4005,49025
2012,16007,49005
2012,8077,49019
2012,8081,49047
2012,8081,49009
2012,8045,49047
2012,32017,49001
2012,16071,49005
2012,35045,49037
2012,4017,49037
2012,32033,49027
2012,16071,49003
2012,8083,49037
2012,8103,49047
2012,8045,49019
2012,16031,49003
2012,4001,49037
2012,32017,49027
2012,32033,49045
2012,16041,49005
2012,32007,49045
2012,16007,49033
2012,4015,49053
2012,4005,49037
2012,32007,49003
2012,4015,49025
2012,33009,50017
2012,25003,50003
2012,36115,50021
2012,25011,50003
2012,33019,50025
2012,36115,50003
2012,33005,50025
2012,25011,50025
2012,36031,50007
2012,36115,50001
2012,36019,50013
2012,36083,50003
2012,33007,50009
2012,36031,50001
2012,36019,50007
2012,33009,50009
2012,33009,50027
2012,33019,50027
2012,33009,50005
2012,47067,51105
2012,37033,51590
2012,37145,51083
2012,47163,51169
2012,37009,51077
2012,37185,51025
2012,47091,51191
2012,24017,51059
2012,37073,51175
2012,21195,51195
2012,37053,51810
2012,37171,51077
2012,47073,51169
2012,37185,51117
2012,37073,51800
2012,37169,51141
2012,37029,51550
2012,37157,51089
2012,37091,51175
2012,37033,51143
2012,24031,51013
2012,37169,51089
2012,24021,51107
2012,37033,51083
2012,24031,51107
2012,37077,51117
2012,37157,51143
2012,21095,51105
2012,47025,51105
2012,37171,51035
2012,24039,51001
2012,24033,51059
2012,37131,51081
2012,47163,51520
2012,47067,51169
2012,37131,51025
2012,37077,51083
2012,37005,51077
2012,37181,51117
2012,24043,51107
2012,21013,51105
2012,24031,51059
2012,21133,51195
2012,37171,51141
2012,24039,51001
2012,37053,51550
2012,21095,51195
2012,47163,51191
2012,24033,51510
2012,47091,51077
2012,24047,51001
2012,21195,51051
2012,37131,51175
2012,21195,51027
2012,37029,51800
2012,41049,53005
2012,41009,53069
2012,41051,53059
2012,41009,53011
2012,41009,53015
2012,16021,53051
2012,16069,53075
2012,41007,53069
2012,41055,53039
2012,16057,53075
2012,16017,53063
2012,41063,53013
2012,16055,53063
2012,41059,53005
2012,41065,53039
2012,16069,53003
2012,41049,53039
2012,41063,53023
2012,41027,53039
2012,41063,53003
2012,41021,53039
2012,16009,53063
2012,41059,53013
2012,41059,53071
2012,16009,53075
2012,41027,53059
2012,16017,53051
2012,41051,53011
2012,24001,54057
2012,39105,54053
2012,24043,54065
2012,39029,54029
2012,51091,54075
2012,39081,54069
2012,42125,54069
2012,42125,54009
2012,39105,54107
2012,42051,54061
2012,51027,54059
2012,39053,54053
2012,39053,54011
2012,42059,54061
2012,24023,54077
2012,39013,54069
2012,39167,54107
2012,42059,54103
2012,51043,54003
2012,42051,54077
2012,51071,54055
2012,24043,54003
2012,39105,54035
2012,39009,54107
2012,39167,54095
2012,21159,54059
2012,51165,54071
2012,51107,54037
2012,51005,54025
2012,51091,54071
2012,51043,54037
2012,42125,54029
2012,21159,54099
2012,51165,54031
2012,51015,54071
2012,51069,54003
2012,24023,54057
2012,24001,54027
2012,51021,54055
2012,39081,54009
2012,51017,54075
2012,24001,54065
2012,51071,54063
2012,51069,54031
2012,39167,54073
2012,42007,54029
2012,42059,54051
2012,39111,54051
2012,21195,54059
2012,42125,54051
2012,51071,54089
2012,51045,54063
2012,21127,54099
2012,51171,54031
2012,51069,54027
2012,51069,54065
2012,39087,54011
2012,24043,54037
2012,51069,54037
2012,39111,54103
2012,51027,54047
2012,24023,54023
2012,39111,54095
2012,51185,54055
